Estado,Año,Codigo,Concepto,Aprobado,Devengado,Observaciones
Chihuahua,2020,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0,0,x
Chihuahua,2020,EAQ,Otras Transferencias Federales Etiquetadas,0,0,x
Chihuahua,2020,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,27715337659,28445960614,x
Chihuahua,2020,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,3000000000,6130000000,x
Chihuahua,2020,EAR1,Ingresos Derivados de Financiamientos,3000000000,6130000000,x
Chihuahua,2020,EATOTAL,TOTAL DE LOS INGRESOS,73459047037,79255484508,x
Ciudad de Mexico,2020,EAA,Impuestos,60151295266,55763951767,x
Ciudad de Mexico,2020,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Ciudad de Mexico,2020,EAC,Contribuciones de Mejoras,0,0,x
Ciudad de Mexico,2020,EAD,Derechos,13866943513,11080232852,x
Ciudad de Mexico,2020,EAE,Productos,15769734565,12387848209,x
Ciudad de Mexico,2020,EAF,Aprovechamientos,5042778314,7973893116,x
Ciudad de Mexico,2020,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Ciudad de Mexico,2020,EAH,Participaciones,91741553450,89469336495,x
Ciudad de Mexico,2020,EAH1,Fondo General de Participaciones,69978319412,63196695692,x
Ciudad de Mexico,2020,EAH2,Fondo de Fomento Municipal,4136378829,3475560669,x
Ciudad de Mexico,2020,EAH3,Fondo de Fiscalización y Recaudación,3835595530,3266041923,x
Ciudad de Mexico,2020,EAH4,Fondo de Compensación,0,0,x
Ciudad de Mexico,2020,EAH5,Fondo de Extracción de hidrocarburos,0,0,x
Ciudad de Mexico,2020,EAH6,Impuesto Especial Sobre Producción y Servicios,2238810243,1470494058,x
Ciudad de Mexico,2020,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Ciudad de Mexico,2020,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Ciudad de Mexico,2020,EAH9,Gasolinas y Diésel,1594635001,1003519185,x
Ciudad de Mexico,2020,EAH10,Fondo de Impuesto Sobre la Renta,9957814435,10318504964,x
Ciudad de Mexico,2020,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,6738520004,x
Ciudad de Mexico,2020,EAI,Incentivos Derivados de la Colaboración Fiscal,10912707327,4774780232,x
Ciudad de Mexico,2020,EAI1,Tenencia o Uso de Vehículos,2121786,66709,x
Ciudad de Mexico,2020,EAI2,Fondo de Compensación ISAN,620713927,620713932,x
Ciudad de Mexico,2020,EAI3,Impuesto Sobre Automóviles Nuevos,2294848753,1324744485,x
Ciudad de Mexico,2020,EAI4,Fondo de Compensación de Repecos-Intermedios,107645643,123816501,x
Ciudad de Mexico,2020,EAI5,Otros Incentivos Económicos,7887377218,2705438605,x
Ciudad de Mexico,2020,EAJ,Transferencias,0,0,x
Ciudad de Mexico,2020,EAK,Convenios,0,0,x
Ciudad de Mexico,2020,EAK1,Otros Convenios y Subsidios,0,0,x
Ciudad de Mexico,2020,EAL,Otros Ingresos de Libre Disposición ,0,0,x
Ciudad de Mexico,2020,EAL1,Participaciones en Ingresos Locales,0,0,x
Ciudad de Mexico,2020,EAL2,Otros Ingresos en Libre Disposición,0,0,x
Ciudad de Mexico,2020,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,1.97485E+11,1.8145E+11,x
Ciudad de Mexico,2020,EAM,Aportaciones,16474927127,17121332845,x
Ciudad de Mexico,2020,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,0,0,x
Ciudad de Mexico,2020,EAM2,Fondo de Aportaciones para los servicios de Salud,4799118325,4776310039,x
Ciudad de Mexico,2020,EAM3,Fondo de Aportaciones para la infraestructura Social,1216991507,1303545620,x
Ciudad de Mexico,2020,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,7187830942,7290665528,x
Ciudad de Mexico,2020,EAM5,Fondo de Aportaciones Múltiples,576270150,987464561,x
Ciudad de Mexico,2020,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,0,0,x
Ciudad de Mexico,2020,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,492247817,482170583,x
Ciudad de Mexico,2020,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,2202468386,2281176514,x
Ciudad de Mexico,2020,EAN,Convenios,4083686051,7911233390,x
Ciudad de Mexico,2020,EAN1,Convenios de Protección Social en Salud,0,26582105,x
Ciudad de Mexico,2020,EAN2,Convenios de Descentralización,0,0,x
Ciudad de Mexico,2020,EAN3,Convenios de Reasignación,0,930079470,x
Ciudad de Mexico,2020,EAN4,Otros Convenios y Subsidios,4083686051,6954571815,x
Ciudad de Mexico,2020,EAO,Fondos Distintos de Aportaciones ,0,0,x
Ciudad de Mexico,2020,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0,0,x
Ciudad de Mexico,2020,EAO2,Fondo Minero,0,0,x
Ciudad de Mexico,2020,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0,0,x
Ciudad de Mexico,2020,EAQ,Otras Transferencias Federales Etiquetadas,0,0,x
Ciudad de Mexico,2020,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,20558613178,25032566235,x
Ciudad de Mexico,2020,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,4000000000,3112106673,x
Ciudad de Mexico,2020,EAR1,Ingresos Derivados de Financiamientos,4000000000,3112106673,x
Ciudad de Mexico,2020,EATOTAL,TOTAL DE LOS INGRESOS,2.22044E+11,2.09595E+11,x
Coahuila,2020,EAA,Impuestos,3294240940,2923477428,x
Coahuila,2020,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Coahuila,2020,EAC,Contribuciones de Mejoras,528343760,478800843.1,x
Coahuila,2020,EAD,Derechos,3012576968,3283114247,x
Coahuila,2020,EAE,Productos,61559503.15,143599196.6,x
Coahuila,2020,EAF,Aprovechamientos,4625885,88326510.36,x
Coahuila,2020,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Coahuila,2020,EAH,Participaciones,20589812619,20178866653,x
Coahuila,2020,EAH1,Fondo General de Participaciones,16026087570,14439747750,x
Coahuila,2020,EAH2,Fondo de Fomento Municipal,669382221,563934240,x
Coahuila,2020,EAH3,Fondo de Fiscalización y Recaudación,799404508,748729245,x
Coahuila,2020,EAH4,Fondo de Compensación,88529552,0,x
Coahuila,2020,EAH5,Fondo de Extracción de hidrocarburos,0,3888917,x
Coahuila,2020,EAH6,Impuesto Especial Sobre Producción y Servicios,412772627,423986070,x
Coahuila,2020,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Coahuila,2020,EAH8,3.17% Sobre Extracción de Petroleo,120578905,0,x
Coahuila,2020,EAH9,Gasolinas y Diésel,700624563,348697739,x
Coahuila,2020,EAH10,Fondo de Impuesto Sobre la Renta,1772432673,1895720935,x
Coahuila,2020,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,1754161757,x
Coahuila,2020,EAI,Incentivos Derivados de la Colaboración Fiscal,458766282,745799424.9,x
Coahuila,2020,EAI1,Tenencia o Uso de Vehículos,0,0,x
Coahuila,2020,EAI2,Fondo de Compensación ISAN,0,88529556,x
Coahuila,2020,EAI3,Impuesto Sobre Automóviles Nuevos,0,295241934.9,x
Coahuila,2020,EAI4,Fondo de Compensación de Repecos-Intermedios,14121949.01,20890237,x
Coahuila,2020,EAI5,Otros Incentivos Económicos,444644333,341137697,x
Coahuila,2020,EAJ,Transferencias,0,0,x
Coahuila,2020,EAK,Convenios,0,56319210.4,x
Coahuila,2020,EAK1,Otros Convenios y Subsidios,0,56319210.4,x
Coahuila,2020,EAL,Otros Ingresos de Libre Disposición ,0,0,x
Coahuila,2020,EAL1,Participaciones en Ingresos Locales,0,0,x
Coahuila,2020,EAL2,Otros Ingresos en Libre Disposición,0,0,x
Coahuila,2020,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,27949925957,27898303514,x
Coahuila,2020,EAM,Aportaciones,17468007173,18135911534,x
Coahuila,2020,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,11064961829,11211807724,x
Coahuila,2020,EAM2,Fondo de Aportaciones para los servicios de Salud,2114412676,2134647535,x
Coahuila,2020,EAM3,Fondo de Aportaciones para la infraestructura Social,840021612,725606395,x
Coahuila,2020,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,2103000315,2106418217,x
Coahuila,2020,EAM5,Fondo de Aportaciones Múltiples,238581700,635535811,x
Coahuila,2020,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,295808169,301252875,x
Coahuila,2020,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,0,209485512,x
Coahuila,2020,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,811220872,811157464,x
Coahuila,2020,EAN,Convenios,3620680000,5602325706,x
Coahuila,2020,EAN1,Convenios de Protección Social en Salud,6200000.04,579113781.6,x
Coahuila,2020,EAN2,Convenios de Descentralización,3082520000,4333784285,x
Coahuila,2020,EAN3,Convenios de Reasignación,531960000.1,622087368.3,x
Coahuila,2020,EAN4,Otros Convenios y Subsidios,0,67340271.71,x
Coahuila,2020,EAO,Fondos Distintos de Aportaciones ,707521799,646947243,x
Coahuila,2020,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,707521799,646947243,x
Coahuila,2020,EAO2,Fondo Minero,0,0,x
Coahuila,2020,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0,0,x
Coahuila,2020,EAQ,Otras Transferencias Federales Etiquetadas,0,0,x
Coahuila,2020,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,21796208972,24385184483,x
Coahuila,2020,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0,2000000000,x
Coahuila,2020,EAR1,Ingresos Derivados de Financiamientos,0,2000000000,x
Coahuila,2020,EATOTAL,TOTAL DE LOS INGRESOS,49746134929,54283487997,x
Colima,2020,EAA,Impuestos,1011516373,768423901,x
Colima,2020,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Colima,2020,EAC,Contribuciones de Mejoras,0,0,x
Colima,2020,EAD,Derechos,430383250,340533108.6,x
Colima,2020,EAE,Productos,33240226,7451505.03,x
Colima,2020,EAF,Aprovechamientos,202039630,831761245,x
Colima,2020,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Colima,2020,EAH,Participaciones,5696005570,5916390741,x
Colima,2020,EAH1,Fondo General de Participaciones,4308969433,3894448408,x
Colima,2020,EAH2,Fondo de Fomento Municipal,328207709,317676047,x
Colima,2020,EAH3,Fondo de Fiscalización y Recaudación,197273741,185643752,x
Colima,2020,EAH4,Fondo de Compensación,0,0,x
Colima,2020,EAH5,Fondo de Extracción de hidrocarburos,0,0,x
Colima,2020,EAH6,Impuesto Especial Sobre Producción y Servicios,134001237,83597607,x
Colima,2020,EAH7,0.136% de la Recaudación Federal Participable,125028897,0,x
Colima,2020,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Colima,2020,EAH9,Gasolinas y Diésel,220491295,222404755,x
Colima,2020,EAH10,Fondo de Impuesto Sobre la Renta,382033258,781657232,x
Colima,2020,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,430962940,x
Colima,2020,EAI,Incentivos Derivados de la Colaboración Fiscal,488051789,378448719.5,x
Colima,2020,EAI1,Tenencia o Uso de Vehículos,7834,1618,x
Colima,2020,EAI2,Fondo de Compensación ISAN,16172575,16172580,x
Colima,2020,EAI3,Impuesto Sobre Automóviles Nuevos,61866315,60396700,x
Colima,2020,EAI4,Fondo de Compensación de Repecos-Intermedios,23797614,23561216,x
Colima,2020,EAI5,Otros Incentivos Económicos,386207451,278316605.5,x
Colima,2020,EAJ,Transferencias,0,0,x
Colima,2020,EAK,Convenios,50000000,304538444.2,x
Colima,2020,EAK1,Otros Convenios y Subsidios,50000000,304538444.2,x
Colima,2020,EAL,Otros Ingresos de Libre Disposición ,0,0,x
Colima,2020,EAL1,Participaciones en Ingresos Locales,0,0,x
Colima,2020,EAL2,Otros Ingresos en Libre Disposición,0,0,x
Colima,2020,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,7911236838,8547547664,x
Colima,2020,EAM,Aportaciones,6582959497,6706169985,x
Colima,2020,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,3416727796,3508144703,x
Colima,2020,EAM2,Fondo de Aportaciones para los servicios de Salud,1504639304,1521850015,x
Colima,2020,EAM3,Fondo de Aportaciones para la infraestructura Social,309812782,328771859,x
Colima,2020,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,523533472,524940974,x
Colima,2020,EAM5,Fondo de Aportaciones Múltiples,274176005,257489593,x
Colima,2020,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,83900557,85945346.56,x
Colima,2020,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,188555002,197628168,x
Colima,2020,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,281614579,281399326,x
Colima,2020,EAN,Convenios,801247584,743711481,x
Colima,2020,EAN1,Convenios de Protección Social en Salud,173856022,191298612.6,x
Colima,2020,EAN2,Convenios de Descentralización,3092424,2618511,x
Colima,2020,EAN3,Convenios de Reasignación,253200948,70691889.97,x
Colima,2020,EAN4,Otros Convenios y Subsidios,371098190,479102467.4,x
Colima,2020,EAO,Fondos Distintos de Aportaciones ,0,2717935,x
Colima,2020,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0,0,x
Colima,2020,EAO2,Fondo Minero,0,2717935,x
Colima,2020,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",1728556081,1726644087,x
Colima,2020,EAQ,Otras Transferencias Federales Etiquetadas,0,17621632.53,x
Colima,2020,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,9112763162,9196865120,x
Colima,2020,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0,1277183589,x
Colima,2020,EAR1,Ingresos Derivados de Financiamientos,0,1277183589,x
Colima,2020,EATOTAL,TOTAL DE LOS INGRESOS,17024000000,19021596373,x
Durango,2020,EAA,Impuestos,1934182001,2005089821,x
Durango,2020,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Durango,2020,EAC,Contribuciones de Mejoras,0,0,x
Durango,2020,EAD,Derechos,1005515675,845350279.7,x
Durango,2020,EAE,Productos,125799029,19492144.67,x
Durango,2020,EAF,Aprovechamientos,140773571,220936801.4,x
Durango,2020,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Durango,2020,EAH,Participaciones,11840407386,11726901869,x
Durango,2020,EAH1,Fondo General de Participaciones,8897602209,8086899875,x
Durango,2020,EAH2,Fondo de Fomento Municipal,759743652,646625931,x
Durango,2020,EAH3,Fondo de Fiscalización y Recaudación,477818833,480027534,x
Durango,2020,EAH4,Fondo de Compensación,0,0,x
Durango,2020,EAH5,Fondo de Extracción de hidrocarburos,0,0,x
Durango,2020,EAH6,Impuesto Especial Sobre Producción y Servicios,266477506,217066665,x
Durango,2020,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Durango,2020,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Durango,2020,EAH9,Gasolinas y Diésel,367753036,286267939,x
Durango,2020,EAH10,Fondo de Impuesto Sobre la Renta,1071012150,935265892,x
Durango,2020,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,1074748033,x
Durango,2020,EAI,Incentivos Derivados de la Colaboración Fiscal,502200135,325829317.7,x
Durango,2020,EAI1,Tenencia o Uso de Vehículos,97726,116013.51,x
Durango,2020,EAI2,Fondo de Compensación ISAN,20620439,20620440,x
Durango,2020,EAI3,Impuesto Sobre Automóviles Nuevos,164316432,105861218.4,x
Durango,2020,EAI4,Fondo de Compensación de Repecos-Intermedios,18713241,19532674,x
Durango,2020,EAI5,Otros Incentivos Económicos,298452297,179698971.8,x
Durango,2020,EAJ,Transferencias,0,0,x
Durango,2020,EAK,Convenios,0,0,x
Durango,2020,EAK1,Otros Convenios y Subsidios,0,0,x
Durango,2020,EAL,Otros Ingresos de Libre Disposición ,0,0,x
Durango,2020,EAL1,Participaciones en Ingresos Locales,0,0,x
Durango,2020,EAL2,Otros Ingresos en Libre Disposición,0,0,x
Durango,2020,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,15548877797,15143600233,x
Durango,2020,EAM,Aportaciones,14609168315,14405316582,x
Durango,2020,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,8208369489,8023494378,x
Durango,2020,EAM2,Fondo de Aportaciones para los servicios de Salud,2383628382,2419048211,x
Durango,2020,EAM3,Fondo de Aportaciones para la infraestructura Social,1165044331,1100293325,x
Durango,2020,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,1244347737,1245708001,x
Durango,2020,EAM5,Fondo de Aportaciones Múltiples,550248330,531301427,x
Durango,2020,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,113762980,116459899.4,x
Durango,2020,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,190371577,203083597,x
Durango,2020,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,753395489,765927744,x
Durango,2020,EAN,Convenios,2690043802,3641911220,x
Durango,2020,EAN1,Convenios de Protección Social en Salud,1583486174,0,x
Durango,2020,EAN2,Convenios de Descentralización,1106557628,3555058831,x
Durango,2020,EAN3,Convenios de Reasignación,0,0,x
Durango,2020,EAN4,Otros Convenios y Subsidios,0,86852388.86,x
Durango,2020,EAO,Fondos Distintos de Aportaciones ,0,0,x
Durango,2020,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0,0,x
Durango,2020,EAO2,Fondo Minero,0,0,x
Durango,2020,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0,0,x
Durango,2020,EAQ,Otras Transferencias Federales Etiquetadas,0,9031840.27,x
Durango,2020,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,17299212117,18056259642,x
Durango,2020,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0,4224000000,x
Durango,2020,EAR1,Ingresos Derivados de Financiamientos,0,4224000000,x
Durango,2020,EATOTAL,TOTAL DE LOS INGRESOS,32848089914,37423859875,x
Estado de Mexico,2020,EAA,Impuestos,21836342200,20850708700,x
Estado de Mexico,2020,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Estado de Mexico,2020,EAC,Contribuciones de Mejoras,486870500,492405800,x
Estado de Mexico,2020,EAD,Derechos,6668975900,7149123600,x
Estado de Mexico,2020,EAE,Productos,591887600,743171700,x
Estado de Mexico,2020,EAF,Aprovechamientos,3107507000,2460735300,x
Estado de Mexico,2020,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Estado de Mexico,2020,EAH,Participaciones,1.18942E+11,1.21005E+11,x
Estado de Mexico,2020,EAH1,Fondo General de Participaciones,97093833300,87580380500,x
Estado de Mexico,2020,EAH2,Fondo de Fomento Municipal,3423825400,2879364800,x
Estado de Mexico,2020,EAH3,Fondo de Fiscalización y Recaudación,4772642000,4445053800,x
Estado de Mexico,2020,EAH4,Fondo de Compensación,454367200,325150400,x
Estado de Mexico,2020,EAH5,Fondo de Extracción de hidrocarburos,0,0,x
Estado de Mexico,2020,EAH6,Impuesto Especial Sobre Producción y Servicios,1710837000,1617235900,x
Estado de Mexico,2020,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Estado de Mexico,2020,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Estado de Mexico,2020,EAH9,Gasolinas y Diésel,0,0,x
Estado de Mexico,2020,EAH10,Fondo de Impuesto Sobre la Renta,11486257500,12517091300,x
