Estado,Año,Código,Concepto,Aprobado,Devengado, 
Chiapas,2019,EAE,Productos,105330000.00,352174005.00,
Chiapas,2019,EAF,Aprovechamientos,961177440.00,1074948586.00,
Chiapas,2019,EAG,Ingresos por Ventas de Bienes y Servicios,1000.00,0.00,
Chiapas,2019,EAH,Participaciones,32455643592.00,32476551212.00,
Chiapas,2019,EAH1,Fondo General de Participaciones,26859064975.00,26428923972.00,
Chiapas,2019,EAH2,Fondo de Fomento Municipal,904137794.00,865273832.00,
Chiapas,2019,EAH3,Fondo de Fiscalización y Recaudación,1342824791.00,1296031272.00,
Chiapas,2019,EAH4,Fondo de Compensación,748100816.00,702650543.00,
Chiapas,2019,EAH5,Fondo de Extracción de hidrocarburos,90038384.00,77888047.00,
Chiapas,2019,EAH6,Impuesto Especial Sobre Producción y Servicios,224608468.00,262656346.00,
Chiapas,2019,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Chiapas,2019,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Chiapas,2019,EAH9,Gasolinas y Diésel,555122399.00,479090958.00,
Chiapas,2019,EAH10,Fondo de Impuesto Sobre la Renta,1731745965.00,2364036242.00,
Chiapas,2019,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,0.00,
Chiapas,2019,EAI,Incentivos Derivados de la Colaboración Fiscal,486128706.00,542904192.00,
Chiapas,2019,EAI1,Tenencia o Uso de Vehículos,0.00,9921.00,
Chiapas,2019,EAI2,Fondo de Compensación ISAN,41246756.00,41246760.00,
Chiapas,2019,EAI3,Impuesto Sobre Automóviles Nuevos,159735713.00,141984411.00,
Chiapas,2019,EAI4,Fondo de Compensación de Repecos-Intermedios,71616093.00,41480260.00,
Chiapas,2019,EAI5,Otros Incentivos Económicos,213530144.00,318182840.00,
Chiapas,2019,EAJ,Transferencias,0.00,0.00,
Chiapas,2019,EAK,Convenios,0.00,0.00,
Chiapas,2019,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Chiapas,2019,EAL,Otros Ingresos de Libre Disposición ,0.00,20775715.00,
Chiapas,2019,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Chiapas,2019,EAL2,Otros Ingresos en Libre Disposición,0.00,20775715.00,
Chiapas,2019,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,36791588264.00,37355072468.00,
Chiapas,2019,EAM,Aportaciones,46302806655.00,47053514801.00,
Chiapas,2019,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,19130798889.00,19564084570.00,
Chiapas,2019,EAM2,Fondo de Aportaciones para los servicios de Salud,4595524638.00,4574088835.00,
Chiapas,2019,EAM3,Fondo de Aportaciones para la infraestructura Social,13330942106.00,13409736895.00,
Chiapas,2019,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,3599886212.00,3626093486.00,
Chiapas,2019,EAM5,Fondo de Aportaciones Múltiples,1610670488.00,1910632716.00,
Chiapas,2019,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,359543540.00,367472397.00,
Chiapas,2019,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,306644547.00,200921992.00,
Chiapas,2019,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,3368796235.00,3400483910.00,
Chiapas,2019,EAN,Convenios,174541618.00,328804669.00,
Chiapas,2019,EAN1,Convenios de Protección Social en Salud,0.00,0.00,
Chiapas,2019,EAN2,Convenios de Descentralización,0.00,0.00,
Chiapas,2019,EAN3,Convenios de Reasignación,170207946.00,257469502.00,
Chiapas,2019,EAN4,Otros Convenios y Subsidios,4333672.00,71335167.00,
Chiapas,2019,EAO,Fondos Distintos de Aportaciones ,142020194.00,141107201.00,
Chiapas,2019,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,142020194.00,141107201.00,
Chiapas,2019,EAO2,Fondo Minero,0.00,0.00,
Chiapas,2019,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",8433827602.00,11808850645.00,
Chiapas,2019,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Chiapas,2019,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,55053196069.00,59332277316.00,
Chiapas,2019,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,0.00,
Chiapas,2019,EAR1,Ingresos Derivados de Financiamientos,0.00,0.00,
Chiapas,2019,EATOTAL,TOTAL DE LOS INGRESOS,91844784333.00,96687349784.00,
Chihuahua,2019,EAA,Impuestos,5522049278.00,5597213708.00,
Chihuahua,2019,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Chihuahua,2019,EAC,Contribuciones de Mejoras,0.00,0.00,
Chihuahua,2019,EAD,Derechos,5210488989.00,5999821061.00,
Chihuahua,2019,EAE,Productos,294911024.00,262197074.00,
Chihuahua,2019,EAF,Aprovechamientos,3438212617.00,3693234989.00,
Chihuahua,2019,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,
Chihuahua,2019,EAH,Participaciones,25686599134.00,25080825344.00,
Chihuahua,2019,EAH1,Fondo General de Participaciones,19209025468.00,18290156327.00,
Chihuahua,2019,EAH2,Fondo de Fomento Municipal,944544039.00,924045240.00,
Chihuahua,2019,EAH3,Fondo de Fiscalización y Recaudación,1177044916.00,1089829545.00,
Chihuahua,2019,EAH4,Fondo de Compensación,0.00,0.00,
Chihuahua,2019,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Chihuahua,2019,EAH6,Impuesto Especial Sobre Producción y Servicios,515199212.00,521951044.00,
Chihuahua,2019,EAH7,0.136% de la Recaudación Federal Participable,191508127.00,199585140.00,
Chihuahua,2019,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Chihuahua,2019,EAH9,Gasolinas y Diésel,935637204.00,704895336.00,
Chihuahua,2019,EAH10,Fondo de Impuesto Sobre la Renta,2713640168.00,2234852752.00,
Chihuahua,2019,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,1115509960.00,
Chihuahua,2019,EAI,Incentivos Derivados de la Colaboración Fiscal,1497864890.00,1676930241.00,
Chihuahua,2019,EAI1,Tenencia o Uso de Vehículos,1127535.00,577658.00,
Chihuahua,2019,EAI2,Fondo de Compensación ISAN,88483380.00,88483380.00,
Chihuahua,2019,EAI3,Impuesto Sobre Automóviles Nuevos,0.00,0.00,
Chihuahua,2019,EAI4,Fondo de Compensación de Repecos-Intermedios,144625401.00,95634202.00,
Chihuahua,2019,EAI5,Otros Incentivos Económicos,1263628574.00,1492235001.00,
Chihuahua,2019,EAJ,Transferencias,0.00,0.00,
Chihuahua,2019,EAK,Convenios,0.00,0.00,
Chihuahua,2019,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Chihuahua,2019,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
Chihuahua,2019,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Chihuahua,2019,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
Chihuahua,2019,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,41650125932.00,42310222417.00,
Chihuahua,2019,EAM,Aportaciones,21287339685.00,22012002241.00,
Chihuahua,2019,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,12134130209.00,12519297639.00,
Chihuahua,2019,EAM2,Fondo de Aportaciones para los servicios de Salud,2813097444.00,2734287548.00,
Chihuahua,2019,EAM3,Fondo de Aportaciones para la infraestructura Social,1487661529.00,1567832372.00,
Chihuahua,2019,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,2397655311.00,2540919253.00,
Chihuahua,2019,EAM5,Fondo de Aportaciones Múltiples,650791534.00,761282147.00,
Chihuahua,2019,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,263939917.00,250636820.00,
Chihuahua,2019,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,222541499.00,265403102.00,
Chihuahua,2019,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,1317522242.00,1372343360.00,
Chihuahua,2019,EAN,Convenios,6342294573.00,6379780507.00,
Chihuahua,2019,EAN1,Convenios de Protección Social en Salud,1179165576.00,1009113584.00,
Chihuahua,2019,EAN2,Convenios de Descentralización,0.00,0.00,
Chihuahua,2019,EAN3,Convenios de Reasignación,0.00,0.00,
Chihuahua,2019,EAN4,Otros Convenios y Subsidios,5163128997.00,5370666923.00,
Chihuahua,2019,EAO,Fondos Distintos de Aportaciones ,159400000.00,7558270.00,
Chihuahua,2019,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,
Chihuahua,2019,EAO2,Fondo Minero,159400000.00,7558270.00,
Chihuahua,2019,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,
Chihuahua,2019,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Chihuahua,2019,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,27789034258.00,28399341018.00,
Chihuahua,2019,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,15376907532.00,
Chihuahua,2019,EAR1,Ingresos Derivados de Financiamientos,0.00,15376907532.00,
Chihuahua,2019,EATOTAL,TOTAL DE LOS INGRESOS,69439160190.00,86086470967.00,
Ciudad de Mexico,2019,EAA,Impuestos,57390738966.00,58792063112.00,
Ciudad de Mexico,2019,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Ciudad de Mexico,2019,EAC,Contribuciones de Mejoras,0.00,0.00,
Ciudad de Mexico,2019,EAD,Derechos,14403345782.00,13186417910.00,
Ciudad de Mexico,2019,EAE,Productos,14790628478.00,15029140371.00,
Ciudad de Mexico,2019,EAF,Aprovechamientos,6178236643.00,6523745656.00,
Ciudad de Mexico,2019,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,
Ciudad de Mexico,2019,EAH,Participaciones,89929926961.00,87588628225.00,
Ciudad de Mexico,2019,EAH1,Fondo General de Participaciones,68390960677.00,65017854638.00,
Ciudad de Mexico,2019,EAH2,Fondo de Fomento Municipal,4103362471.00,3785124961.00,
Ciudad de Mexico,2019,EAH3,Fondo de Fiscalización y Recaudación,3862542583.00,3511840467.00,
Ciudad de Mexico,2019,EAH4,Fondo de Compensación,0.00,0.00,
Ciudad de Mexico,2019,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Ciudad de Mexico,2019,EAH6,Impuesto Especial Sobre Producción y Servicios,1983946643.00,1001292291.00,
Ciudad de Mexico,2019,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Ciudad de Mexico,2019,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Ciudad de Mexico,2019,EAH9,Gasolinas y Diésel,1514902742.00,1331552470.00,
Ciudad de Mexico,2019,EAH10,Fondo de Impuesto Sobre la Renta,10074211845.00,9631365729.00,
Ciudad de Mexico,2019,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,3309597669.00,
Ciudad de Mexico,2019,EAI,Incentivos Derivados de la Colaboración Fiscal,7844779286.00,9283212001.00,
Ciudad de Mexico,2019,EAI1,Tenencia o Uso de Vehículos,5538805.00,508515.00,
Ciudad de Mexico,2019,EAI2,Fondo de Compensación ISAN,597127395.00,597127392.00,
Ciudad de Mexico,2019,EAI3,Impuesto Sobre Automóviles Nuevos,2294643560.00,1864399123.00,
Ciudad de Mexico,2019,EAI4,Fondo de Compensación de Repecos-Intermedios,199986193.00,132513482.00,
Ciudad de Mexico,2019,EAI5,Otros Incentivos Económicos,4747483333.00,6688663489.00,
Ciudad de Mexico,2019,EAJ,Transferencias,0.00,0.00,
Ciudad de Mexico,2019,EAK,Convenios,0.00,0.00,
Ciudad de Mexico,2019,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Ciudad de Mexico,2019,EAL,Otros Ingresos de Libre Disposición ,0.00,-985736228.00,
Ciudad de Mexico,2019,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Ciudad de Mexico,2019,EAL2,Otros Ingresos en Libre Disposición,0.00,-985736228.00,
Ciudad de Mexico,2019,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,190537656116.00,189417471047.00,
Ciudad de Mexico,2019,EAM,Aportaciones,15920971296.00,16556131866.00,
Ciudad de Mexico,2019,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,0.00,0.00,
Ciudad de Mexico,2019,EAM2,Fondo de Aportaciones para los servicios de Salud,4605761635.00,4564886325.00,
Ciudad de Mexico,2019,EAM3,Fondo de Aportaciones para la infraestructura Social,1164772472.00,1229362638.00,
Ciudad de Mexico,2019,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,6924286737.00,7077197489.00,
Ciudad de Mexico,2019,EAM5,Fondo de Aportaciones Múltiples,583798165.00,904448303.00,
Ciudad de Mexico,2019,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,0.00,0.00,
Ciudad de Mexico,2019,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,490865802.00,508645648.00,
Ciudad de Mexico,2019,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,2151486485.00,2271591463.00,
Ciudad de Mexico,2019,EAN,Convenios,5713000000.00,9951463840.00,
Ciudad de Mexico,2019,EAN1,Convenios de Protección Social en Salud,0.00,3012077670.00,
Ciudad de Mexico,2019,EAN2,Convenios de Descentralización,0.00,0.00,
Ciudad de Mexico,2019,EAN3,Convenios de Reasignación,0.00,2558321698.00,
Ciudad de Mexico,2019,EAN4,Otros Convenios y Subsidios,5713000000.00,4381064472.00,
Ciudad de Mexico,2019,EAO,Fondos Distintos de Aportaciones ,0.00,0.00,
Ciudad de Mexico,2019,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,
Ciudad de Mexico,2019,EAO2,Fondo Minero,0.00,0.00,
Ciudad de Mexico,2019,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,
Ciudad de Mexico,2019,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Ciudad de Mexico,2019,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,21633971296.00,26507595706.00,
Ciudad de Mexico,2019,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,5500000000.00,5500000000.00,
Ciudad de Mexico,2019,EAR1,Ingresos Derivados de Financiamientos,5500000000.00,5500000000.00,
Ciudad de Mexico,2019,EATOTAL,TOTAL DE LOS INGRESOS,217671627412.00,221425066753.00,
Coahuila,2019,EAA,Impuestos,3361531442.00,3351094154.00,
Coahuila,2019,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Coahuila,2019,EAC,Contribuciones de Mejoras,541644401.00,720927988.00,
Coahuila,2019,EAD,Derechos,3112091005.00,4097191986.00,
Coahuila,2019,EAE,Productos,59766508.00,246533746.00,
Coahuila,2019,EAF,Aprovechamientos,3500000.00,37426265.00,
Coahuila,2019,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,
Coahuila,2019,EAH,Participaciones,19910456523.00,19227139242.00,
Coahuila,2019,EAH1,Fondo General de Participaciones,15600901770.00,14747433478.00,
Coahuila,2019,EAH2,Fondo de Fomento Municipal,628246017.00,602756341.00,
Coahuila,2019,EAH3,Fondo de Fiscalización y Recaudación,735293913.00,738284947.00,
Coahuila,2019,EAH4,Fondo de Compensación,0.00,0.00,
Coahuila,2019,EAH5,Fondo de Extracción de hidrocarburos,12741773.00,12573549.00,
Coahuila,2019,EAH6,Impuesto Especial Sobre Producción y Servicios,486433819.00,509335573.00,
Coahuila,2019,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Coahuila,2019,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Coahuila,2019,EAH9,Gasolinas y Diésel,672784811.00,529723787.00,
Coahuila,2019,EAH10,Fondo de Impuesto Sobre la Renta,1774054420.00,2087031567.00,
Coahuila,2019,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,0.00,
Coahuila,2019,EAI,Incentivos Derivados de la Colaboración Fiscal,1533045202.00,1111945259.00,
Coahuila,2019,EAI1,Tenencia o Uso de Vehículos,0.00,29990.00,
Coahuila,2019,EAI2,Fondo de Compensación ISAN,85165514.00,85165512.00,
Coahuila,2019,EAI3,Impuesto Sobre Automóviles Nuevos,366333363.00,363044601.00,
Coahuila,2019,EAI4,Fondo de Compensación de Repecos-Intermedios,25473500.00,20214438.00,
Coahuila,2019,EAI5,Otros Incentivos Económicos,1056072825.00,643490718.00,
Coahuila,2019,EAJ,Transferencias,0.00,0.00,
Coahuila,2019,EAK,Convenios,0.00,90256652.00,
Coahuila,2019,EAK1,Otros Convenios y Subsidios,0.00,90256652.00,
Coahuila,2019,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
Coahuila,2019,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Coahuila,2019,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
Coahuila,2019,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,28522035081.00,28882515292.00,
Coahuila,2019,EAM,Aportaciones,16839200000.00,17575431967.00,
Coahuila,2019,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,10724000000.00,10874182676.00,
Coahuila,2019,EAM2,Fondo de Aportaciones para los servicios de Salud,2018700000.00,2002723283.00,
Coahuila,2019,EAM3,Fondo de Aportaciones para la infraestructura Social,797300000.00,805488950.00,
Coahuila,2019,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,2025300000.00,2040026436.00,
Coahuila,2019,EAM5,Fondo de Aportaciones Múltiples,219500000.00,593404049.00,
Coahuila,2019,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,270300000.00,275926581.00,
Coahuila,2019,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,0.00,195301245.00,
Coahuila,2019,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,784100000.00,788378747.00,
Coahuila,2019,EAN,Convenios,3330800000.00,5663019399.00,
Coahuila,2019,EAN1,Convenios de Protección Social en Salud,54700000.00,51794780.00,
Coahuila,2019,EAN2,Convenios de Descentralización,2146800000.00,4683602020.00,
Coahuila,2019,EAN3,Convenios de Reasignación,1129300000.00,799385748.00,
Coahuila,2019,EAN4,Otros Convenios y Subsidios,0.00,128236851.00,
Coahuila,2019,EAO,Fondos Distintos de Aportaciones ,677531277.00,690461438.00,
Coahuila,2019,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,677531277.00,690461438.00,
Coahuila,2019,EAO2,Fondo Minero,0.00,0.00,
Coahuila,2019,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,
Coahuila,2019,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Coahuila,2019,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,20847531277.00,23928912804.00,
Coahuila,2019,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,1400000000.00,
Coahuila,2019,EAR1,Ingresos Derivados de Financiamientos,0.00,1400000000.00,
Coahuila,2019,EATOTAL,TOTAL DE LOS INGRESOS,49369566358.00,54211428096.00,
Colima,2019,EAA,Impuestos,867881750.00,841386159.44,
Colima,2019,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Colima,2019,EAC,Contribuciones de Mejoras,0.00,0.00,
Colima,2019,EAD,Derechos,412191073.00,401333115.80,
Colima,2019,EAE,Productos,30537263.00,12925600.80,
Colima,2019,EAF,Aprovechamientos,98769339.00,697178601.32,
