Estado,Año,Concepto,Aprobado,Devengado
"Guanajuato","2022","DEUDA PÚBLICA","2224624485.39","2094961666.75"
"Guanajuato","2022","PARTICIPACIONES A MUNICIPIOS","9728662710.00","11307288266.25"
"Guanajuato","2022","EROGACIONES NO SECTORIZABLES","614000000.00","571817708.58"
"Guanajuato","2022","APORTACIONES PARA LOS MUNICIPIOS","7312663511.00","7303979393.00"
"Guanajuato","2022","PODER LEGISLATIVO","662867296.00","662867296.00"
"Guanajuato","2022","PODER JUDICIAL","2067018168.00","2067018168.00"
"Guanajuato","2022","UNIVERSIDAD DE GUANAJUATO","3078491406.00","3243795980.00"
"Guanajuato","2022","TRIBUNAL DE JUSTICIA ADMINISTRATIVA","155478571.00","159175123.00"
"Guanajuato","2022","PROCURADURÍA DE LOS DERECHOS HUMANOS","120575077.00","120575077.00"
"Guanajuato","2022","TRIBUNAL ESTATAL ELECTORAL","67355900.00","67355900.00"
"Guanajuato","2022","INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO","399088102.00","399088102.00"
"Guanajuato","2022","INSTITUTO DE ACCESO A LA INFORMACIÓN PÚBLICA PARA EL ESTADO DE GUANAJUATO","52052318.00","51934884.00"
"Guanajuato","2022","FISCALIA GENERAL DEL ESTADO DE GUANAJUATO","3569915462.00","3633829896.00"
"Guanajuato","2022","COMISIÓN ESTATAL DE CULTURA FÍSICA Y DEPORTE","152956019.20","355028731.61"
"Guanajuato","2022","UNIDAD DE TELEVISIÓN DE GUANAJUATO","70862330.35","163302827.20"
"Guanajuato","2022","SISTEMA ESTATAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA","866409392.00","869606508.00"
"Guanajuato","2022","COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS","1112154429.00","1176681232.00"
"Guanajuato","2022","UNIVERSIDAD TECNOLÓGICA DEL NORTE DE GUANAJUATO","88633563.00","103146916.00"
"Guanajuato","2022","MUSEO ICONOGRÁFICO DEL QUIJOTE","14715540.00","15232445.00"
"Guanajuato","2022","COMISIÓN ESTATAL DEL AGUA","296870057.00","323893751.00"
"Guanajuato","2022","COORDINADORA DE FOMENTO AL COMERCIO EXTERIOR","64773306.00","78018807.00"
"Guanajuato","2022","INSTITUTO ESTATAL DE LA CULTURA","189935970.00","331105966.00"
"Guanajuato","2022","UNIVERSIDAD TECNOLÓGICA DE LEÓN","167787214.00","180636462.00"
"Guanajuato","2022","INSTITUTO TECNOLÓGICO SUPERIOR DE IRAPUATO","101448012.00","128199813.00"
"Guanajuato","2022","SISTEMA AVANZADO DE BACHILLERATO Y EDUCACIÓN SUPERIOR","905765342.00","897311669.00"
"Guanajuato","2022","INSTITUTO DE SALUD PÚBLICA DEL ESTADO DE GUANAJUATO","14323062174.00","15031761822.00"
"Guanajuato","2022","INSTITUTO TECNOLÓGICO SUPERIOR DEL SUR DE GUANAJUATO","27977226.00","28860421.00"
"Guanajuato","2022","COMISIÓN ESTATAL DE CONCILIACIÓN Y ARBITRAJE MÉDICO","10743453.00","12139938.00"
"Guanajuato","2022","UNIVERSIDAD TECNOLÓGICA DEL SUROESTE DE GUANAJUATO","59854588.00","66511389.93"
"Guanajuato","2022","INSTITUTO DE FINANCIAMIENTO E INFORMACIÓN PARA LA EDUCACIÓN","128821259.00","357269569.00"
"Guanajuato","2022","PROCURADURÍA AMBIENTAL Y DE ORDENAMIENTO TERRITORIAL","45796187.00","46413826.00"
"Guanajuato","2022","CONALEP GUANAJUATO","320018049.00","366779400.00"
"Guanajuato","2022","INSTITUTO PARA LAS MUJERES GUANAJUATENSES","70362298.00","88009679.00"
"Guanajuato","2022","ESCUELA PREPARATORIA REGIONAL DEL RINCÓN","27701787.49","26965793.85"
"Guanajuato","2022","INSTITUTO DE ALFABETIZACIÓN Y EDUCACIÓN BÁSICA PARA ADULTOS","275184665.07","285467802.61"
"Guanajuato","2022","UNIVERSIDAD POLITÉCNICA DE GUANAJUATO","98218553.35","122789703.90"
"Guanajuato","2022","FORUM CULTURAL GUANAJUATO","95576854.08","116632997.14"
"Guanajuato","2022","INSTITUTO ESTATAL DE CAPACITACIÓN","215635134.39","230093394.09"
"Guanajuato","2022","UNIVERSIDAD VIRTUAL DEL ESTADO DE GUANAJUATO","343281033.74","360062342.40"
"Guanajuato","2022","INSTITUTO DE INFRAESTRUCTURA FÍSICA EDUCATIVA","52096050.94","26810187.00"
"Guanajuato","2022","CENTRO ESTATAL DE EVALUACIÓN Y CONTROL DE CONFIANZA","88254980.54","91870492.20"
"Guanajuato","2022","INSTITUTO TECNOLÓGICO SUPERIOR DE GUANAJUATO","19118196.01","20241472.00"
"Guanajuato","2022","INSTITUTO TECNOLÓGICO SUPERIOR DE SALVATIERRA","20685924.56","21713930.61"
"Guanajuato","2022","UNIVERSIDAD POLITÉCNICA DE PÉNJAMO","41274439.00","49927439.00"
"Guanajuato","2022","UNIVERSIDAD POLITÉCNICA DE JUVENTINO ROSAS","46616421.00","54218858.00"
"Guanajuato","2022","UNIVERSIDAD POLITÉCNICA DEL BICENTENARIO","58298083.75","63735453.62"
"Guanajuato","2022","UNIVERSIDAD TECNOLÓGICA DE SAN MIGUEL DE ALLENDE","40551096.00","50475227.00"
"Guanajuato","2022","UNIVERSIDAD TECNOLÓGICA DE SALAMANCA","42086296.00","48096192.48"
"Guanajuato","2022","INSTITUTO GUANAJUATENSE PARA LAS PERSONAS CON DISCAPACIDAD","48162815.00","55506885.00"
"Guanajuato","2022","INSTITUTO TECNOLÓGICO SUPERIOR DE ABASOLO","23928492.00","26937055.00"
"Guanajuato","2022","INSTITUTO TECNOLÓGICO SUPERIOR DE PURÍSIMA","22308647.00","31467576.00"
"Guanajuato","2022","UNIVERSIDAD TECNOLÓGICA LAJA BAJÍO","13520878.00","14054751.00"
"Guanajuato","2022","SECRETARÍA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCIÓN","17973641.00","18626918.00"
"Guanajuato","2022","INSTITUTO DE FORMACIÓN EN SEGURIDAD PÚBLICA DEL ESTADO DE GUANAJUATO","30389806.00","69785584.00"
"Guanajuato","2022","SISTEMA DE PROTECCIÓN PARA LOS DERECHOS DE LAS NIÑAS, NIÑOS Y ADOLESCENTES","84864282.00","94963271.00"
"Guanajuato","2022","INSTITUTO DE INNOVACIÓN, CIENCIA Y EMP. PARA LA COMPETITIVIDAD PARA EL EDO. DE GTO.","103977677.00","165456363.00"
"Guanajuato","2022","COMISIÓN ESTATAL DE ATENCIÓN INTEGRAL A VICTIMAS","29101608.00","60232768.00"
"Guanajuato","2022","CENTRO DE CONCILIACIÓN LABORAL DEL ESTADO DE GUANAJUATO","124122122.00","139868540.00"
"Guanajuato","2022","PARQUE AGRO TECNOLÓGICO XONOTLI","11255344.53","11255344.53"
"Guanajuato","2022","TOTAL DEL GASTO","92669574359.38","97609503554.81"
"Guanajuato","2021","GUBERNATURA","329090703.00","367817255.00"
"Guanajuato","2021","SECRETARÍA DE GOBIERNO","1945923722.00","1865806759.00"
"Guanajuato","2021","SECRETARÍA DE DESARROLLO SOCIAL Y HUMANO","1742549013.00","2321691713.00"
"Guanajuato","2021","SECRETARÍA DE FINANZAS, INVERSIÓN Y ADMINISTRACIÓN","1342017811.00","1521180798.00"
"Guanajuato","2021","SECRETARÍA DE SEGURIDAD PÚBLICA","6118237301.00","5329941614.00"
"Guanajuato","2021","08 SECRETARÍA DE DESARROLLO AGROALIMENTARIO Y RURAL","1091168224.00","1059370071.00"
"Guanajuato","2021","SECRETARÍA DE DESARROLLO ECONÓMICO SUSTENTABLE","562027268.00","956820011.00"
"Guanajuato","2021","SECRETARÍA DE EDUCACIÓN","24384839951.00","24359697457.00"
"Guanajuato","2021","SECRETARÍA DE SALUD","153216.00","0.00"
"Guanajuato","2021","SECRETARÍA DE INFRAESTRUCTURA CONECTIVIDAD Y MOVILIDAD","1743364213.00","2313775954.00"
"Guanajuato","2021","SECRETARÍA DE TURISMO","217811759.00","613197035.00"
"Guanajuato","2021","SECRETARÍA DE LA TRANSPARENCIA Y RENDICIÓN DE CUENTAS","169304475.00","198890275.00"
"Guanajuato","2021","SECRETARÍA DE MEDIO AMBIENTE Y ORDENAMIENTO TERRITORIAL","144818253.00","227696318.00"
"Guanajuato","2021","SECRETARÍA DEL MIGRANTE Y ENLACE INTERNACIONAL","37333263.00","35225439.00"
"Guanajuato","2021","PROVISIONES SALARIALES Y ECONÓMICAS","2075277268.00","0.00"
"Guanajuato","2021","DEUDA PÚBLICA","1742534634.00","1843243778.00"
"Guanajuato","2021","PARTICIPACIONES A MUNICIPIOS","8743996281.00","9090083913.00"
"Guanajuato","2021","EROGACIONES NO SECTORIZABLES","469938479.00","340866752.00"
"Guanajuato","2021","APORTACIONES PARA LOS MUNICIPIOS","6512005771.00","6505063834.00"
"Guanajuato","2021","PODER LEGISLATIVO","647378230.00","647378230.00"
"Guanajuato","2021","PODER JUDICIAL","2024269034.00","2024269034.00"
"Guanajuato","2021","UNIVERSIDAD DE GUANAJUATO","2954766022.00","323538349.00"
"Guanajuato","2021","TRIBUNAL DE JUSTICIA ADMINISTRATIVA","147697198.00","136564990.00"
"Guanajuato","2021","PROCURADURÍA DE LOS DERECHOS HUMANOS","117881220.00","878429963.00"
"Guanajuato","2021","TRIBUNAL ESTATAL ELECTORAL","69518255.00","1149760874.00"
"Guanajuato","2021","INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO","700894773.00","95685294.00"
"Guanajuato","2021","INSTITUTO DE ACCESO A LA INFORMACIÓN PÚBLICA PARA EL ESTADO DE GUANAJUATO","50530660.00","16127580.00"
"Guanajuato","2021","FISCALIA GENERAL DEL ESTADO DE GUANAJUATO","3207086656.00","400327595.00"
"Guanajuato","2021","COMISIÓN ESTATAL DE CULTURA FÍSICA Y DEPORTE","121896752.00","3052629779.00"
"Guanajuato","2021","UNIDAD DE TELEVISIÓN DE GUANAJUATO","69940816.00","153136941.00"
"Guanajuato","2021","SISTEMA ESTATAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA","745584148.00","121648453.00"
"Guanajuato","2021","COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS","1116150719.00","69518255.00"
"Guanajuato","2021","UNIVERSIDAD TECNOLÓGICA DEL NORTE DE GUANAJUATO","87233704.00","700894773.00"
"Guanajuato","2021","MUSEO ICONOGRÁFICO DEL QUIJOTE","14700677.00","49804886.00"
"Guanajuato","2021","COMISIÓN ESTATAL DEL AGUA","292831147.00","3384120680.00"
"Guanajuato","2021","COORDINADORA DE FOMENTO AL COMERCIO EXTERIOR","68412017.00","84347900.00"
"Guanajuato","2021","INSTITUTO ESTATAL DE LA CULTURA","179030541.00","228421350.00"
"Guanajuato","2021","UNIVERSIDAD TECNOLÓGICA DE LEÓN","160685829.00","175713371.00"
"Guanajuato","2021","INSTITUTO TECNOLÓGICO SUPERIOR DE IRAPUATO","98105148.00","114541508.00"
"Guanajuato","2021","SISTEMA AVANZADO DE BACHILLERATO Y EDUCACIÓN SUPERIOR","877481541.00","899200658.00"
"Guanajuato","2021","INSTITUTO DE SALUD PÚBLICA DEL ESTADO DE GUANAJUATO","13351684550.00","14660974688.00"
"Guanajuato","2021","INSTITUTO TECNOLÓGICO SUPERIOR DEL SUR DE GUANAJUATO","27036677.00","34769730.00"
"Guanajuato","2021","COMISIÓN ESTATAL DE CONCILIACIÓN Y ARBITRAJE MÉDICO","10102746.00","11882013.00"
"Guanajuato","2021","UNIVERSIDAD TECNOLÓGICA DEL SUROESTE DE GUANAJUATO","57094514.00","68995505.00"
"Guanajuato","2021","INSTITUTO DE FINANCIAMIENTO E INFORMACIÓN PARA LA EDUCACIÓN","102774120.00","568948292.00"
"Guanajuato","2021","PROCURADURÍA AMBIENTAL Y DE ORDENAMIENTO TERRITORIAL","45267197.00","48414358.00"
"Guanajuato","2021","CONALEP GUANAJUATO","331109880.00","362454480.00"
"Guanajuato","2021","INSTITUTO PARA LAS MUJERES GUANAJUATENSES","67036495.00","73694799.00"
"Guanajuato","2021","ESCUELA PREPARATORIA REGIONAL DEL RINCÓN","27017045.00","27263439.00"
"Guanajuato","2021","INSTITUTO DE ALFABETIZACIÓN Y EDUCACIÓN BÁSICA PARA ADULTOS","266744759.00","294248804.00"
"Guanajuato","2021","UNIVERSIDAD POLITÉCNICA DE GUANAJUATO","92986537.00","128086695.00"
"Guanajuato","2021","FORUM CULTURAL GUANAJUATO","96441180.00","119595945.00"
"Guanajuato","2021","INSTITUTO ESTATAL DE CAPACITACIÓN","225879287.00","227608777.00"
"Guanajuato","2021","UNIVERSIDAD VIRTUAL DEL ESTADO DE GUANAJUATO","360236464.00","342663379.00"
"Guanajuato","2021","INSTITUTO DE INFRAESTRUCTURA FÍSICA EDUCATIVA","459099958.00","489770631.00"
"Guanajuato","2021","CENTRO ESTATAL DE EVALUACIÓN Y CONTROL DE CONFIANZA","87812801.00","91624366.00"
"Guanajuato","2021","INSTITUTO TECNOLÓGICO SUPERIOR DE GUANAJUATO","18569688.00","20176904.00"
"Guanajuato","2021","INSTITUTO TECNOLÓGICO SUPERIOR DE SALVATIERRA","19842800.00","31006246.00"
"Guanajuato","2021","UNIVERSIDAD POLITÉCNICA DE PÉNJAMO","38960484.00","52562459.00"
"Guanajuato","2021","UNIVERSIDAD POLITÉCNICA DE JUVENTINO ROSAS","44241483.00","58964837.00"
"Guanajuato","2021","UNIVERSIDAD POLITÉCNICA DEL BICENTENARIO","55909089.00","69211386.00"
"Guanajuato","2021","UNIVERSIDAD TECNOLÓGICA DE SAN MIGUEL DE ALLENDE","39021679.00","52462428.00"
"Guanajuato","2021","UNIVERSIDAD TECNOLÓGICA DE SALAMANCA","40439656.00","53744794.00"
"Guanajuato","2021","INSTITUTO GUANAJUATENSE PARA LAS PERSONAS CON DISCAPACIDAD","47624629.00","62904200.00"
"Guanajuato","2021","INSTITUTO TECNOLÓGICO SUPERIOR DE ABASOLO","23003555.00","34366186.00"
"Guanajuato","2021","INSTITUTO TECNOLÓGICO SUPERIOR DE PURÍSIMA","21611645.00","27796849.00"
"Guanajuato","2021","UNIVERSIDAD TECNOLÓGICA LAJA BAJÍO","12893272.00","14239459.00"
"Guanajuato","2021","SECRETARÍA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCIÓN","18166409.00","18607083.00"
"Guanajuato","2021","INSTITUTO DE FORMACIÓN EN SEGURIDAD PÚBLICA DEL ESTADO DE GUANAJUATO","28166433.00","37986125.00"
"Guanajuato","2021","SISTEMA DE PROTECCIÓN PARA LOS DERECHOS DE LAS NIÑAS, NIÑOS Y ADOLESCENTES","83963633.00","89247771.00"
"Guanajuato","2021","INSTITUTO DE INNOVACIÓN, CIENCIA Y EMP. PARA LA COMPETITIVIDAD PARA EL EDO. DE GTO.","46328752.00","144215165.00"
"Guanajuato","2021","COMISIÓN ESTATAL DE ATENCIÓN INTEGRAL A VICTIMAS","17533436.00","41698214.00"
"Guanajuato","2021","CENTRO DE CONCILIACIÓN LABORAL DEL ESTADO DE GUANAJUATO","0.00","77038074.00"
"Guanajuato","2021","PARQUE AGRO TECNOLÓGICO XONOTLI","9437732.00","9792318.00"
"Guanajuato","2021","TOTAL DEL GASTO","89298505277.00","92103445838.00"
"Guanajuato","2020","GUBERNATURA","343260042.00","367581103.02"
"Guanajuato","2020","SECRETARÍA DE GOBIERNO","2254699129.00","2302336617.47"
"Guanajuato","2020","SECRETARÍA DE DESARROLLO SOCIAL Y HUMANO","1163803491.00","1988524915.52"
"Guanajuato","2020","SECRETARÍA DE FINANZAS, INVERSIÓN Y ADMINISTRACIÓN","1511608379.00","1863240891.11"
"Guanajuato","2020","SECRETARÍA DE SEGURIDAD PÚBLICA","4285829503.00","4295632755.40"
"Guanajuato","2020","08 SECRETARÍA DE DESARROLLO AGROALIMENTARIO Y RURAL","1186503612.00","1188687490.62"
"Guanajuato","2020","SECRETARÍA DE INNOVACIÓN CIENCIA Y TECNOLOGÍA","788719223.00","379004080.82"
"Guanajuato","2020","SECRETARÍA DE DESARROLLO ECONÓMICO SUSTENTABLE","1037212217.00","2940616913.12"
"Guanajuato","2020","SECRETARÍA DE EDUCACIÓN","24221090832.00","23890847896.16"
"Guanajuato","2020","SECRETARÍA DE SALUD","153216.00","0.00"
"Guanajuato","2020","PROCURADURÍA GENERAL DE JUSTICIA","0.00","41023042.44"
"Guanajuato","2020","SECRETARÍA DE INFRAESTRUCTURA CONECTIVIDAD Y MOVILIDAD","1036522542.00","1738991866.46"
"Guanajuato","2020","SECRETARÍA DE TURISMO","327771071.00","617870738.50"
"Guanajuato","2020","SECRETARÍA DE LA TRANSPARENCIA Y RENDICIÓN DE CUENTAS","195885872.00","183331821.42"
"Guanajuato","2020","SECRETARÍA DE MEDIO AMBIENTE Y ORDENAMIENTO TERRITORIAL","321478637.00","415493325.29"
"Guanajuato","2020","SECRETARÍA DEL MIGRANTE Y ENLACE INTERNACIONAL","97305952.00","90234866.93"
"Guanajuato","2020","PROVISIONES SALARIALES Y ECONÓMICAS","2270492908.00","0.00"
"Guanajuato","2020","DEUDA PÚBLICA","1515199825.00","1360758865.46"
"Guanajuato","2020","PARTICIPACIONES A MUNICIPIOS","8922830073.00","9127234849.05"
"Guanajuato","2020","EROGACIONES NO SECTORIZABLES","487979847.00","593591757.60"
"Guanajuato","2020","APORTACIONES PARA LOS MUNICIPIOS","6598572561.00","6595065205.00"
"Guanajuato","2020","PODER LEGISLATIVO","696581958.00","691581958.00"
"Guanajuato","2020","PODER JUDICIAL","1853223740.00","1976735219.87"
"Guanajuato","2020","UNIVERSIDAD DE GUANAJUATO","2859870695.68","3003094256.82"
"Guanajuato","2020","TRIBUNAL DE JUSTICIA ADMINISTRATIVA","147650880.03","147237641.95"
"Guanajuato","2020","PROCURADURÍA DE LOS DERECHOS HUMANOS","117881220.00","116822492.00"
"Guanajuato","2020","TRIBUNAL ESTATAL ELECTORAL","60315726.00","59893887.83"
"Guanajuato","2020","INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO","412135974.82","411054428.82"
"Guanajuato","2020","INSTITUTO DE ACCESO A LA INFORMACIÓN PÚBLICA PARA EL ESTADO DE GUANAJUATO","50530659.95","50530659.95"
"Guanajuato","2020","FISCALIA GENERAL DEL ESTADO DE GUANAJUATO","3174153145.49","3211322662.53"
"Guanajuato","2020","COMISIÓN ESTATAL DE CULTURA FÍSICA Y DEPORTE","224677650.26","348351242.55"
"Guanajuato","2020","UNIDAD DE TELEVISIÓN DE GUANAJUATO","65896413.39","110123752.87"
"Guanajuato","2020","SISTEMA ESTATAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA","1167315023.86","1211397999.77"
"Guanajuato","2020","COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS","912111689.22","1087462292.01"
"Guanajuato","2020","UNIVERSIDAD TECNOLÓGICA DEL NORTE DE GUANAJUATO","52025604.32","108807452.31"
