Estado,Año,Código,Concepto,Aprobado,Devengado, 
Oaxaca de Juarez,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Oaxaca de Juarez,2019,CFTOTAL,Total del gasto,1433211828.61,1620724230.52,
Othon P. Blanco,2019,CFG,Gobierno,389079336.78,247402348.22,
Othon P. Blanco,2019,CFG1,Legislación,24031484.70,17696380.36,
Othon P. Blanco,2019,CFG2,Justicia,4151183.36,2749856.27,
Othon P. Blanco,2019,CFG3,Coordinación de la Política de Gobierno,51651878.76,34298718.10,
Othon P. Blanco,2019,CFG4,Relaciones Exteriores,0.00,0.00,
Othon P. Blanco,2019,CFG5,Asuntos Financieros y Hacendarios,157420912.15,78161944.94,
Othon P. Blanco,2019,CFG6,Seguridad Nacional,73596170.85,60503094.40,
Othon P. Blanco,2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,0.00,0.00,
Othon P. Blanco,2019,CFG8,Otros Servicios Generales,78227706.96,53992354.15,
Othon P. Blanco,2019,CFDS,Desarrollo Social,238136821.50,178713410.27,
Othon P. Blanco,2019,CFDS1,Protección Ambiental,6051275.01,6834266.35,
Othon P. Blanco,2019,CFDS2,Vivienda y Servicios a la Comunidad,143552511.13,107961974.74,
Othon P. Blanco,2019,CFDS3,Salud,32717049.34,25191585.25,
Othon P. Blanco,2019,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",33952383.80,21179312.35,
Othon P. Blanco,2019,CFDS5,Educación,0.00,0.00,
Othon P. Blanco,2019,CFDS6,Protección Social,21863602.22,17546271.58,
Othon P. Blanco,2019,CFDS7,Otros Asuntos Sociales,0.00,0.00,
Othon P. Blanco,2019,CFDE,Desarrollo Económico,271305277.73,62540762.47,
Othon P. Blanco,2019,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",5266417.48,4321728.65,
Othon P. Blanco,2019,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",4559397.92,3358942.99,
Othon P. Blanco,2019,CFDE3,Combustibles y Energía,48604393.28,31597165.08,
Othon P. Blanco,2019,CFDE4,"Minería, Manufacturas y Construcción",190784640.10,7106210.62,
Othon P. Blanco,2019,CFDE5,Transporte,786902.47,640121.41,
Othon P. Blanco,2019,CFDE6,Comunicaciones,9324015.37,6829330.80,
Othon P. Blanco,2019,CFDE7,Turismo,4857278.21,2745775.93,
Othon P. Blanco,2019,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,
Othon P. Blanco,2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,7122232.90,5941486.99,
Othon P. Blanco,2019,CFOA,Otras no Clasificadas en Funciones Anteriores,0.00,0.00,
Othon P. Blanco,2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0.00,0.00,
Othon P. Blanco,2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Othon P. Blanco,2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Othon P. Blanco,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Othon P. Blanco,2019,CFTOTAL,Total del gasto,898521436.01,488656520.96,
Pachuca de Soto,2019,CFG,Gobierno,550279966.58,569708372.97,
Pachuca de Soto,2019,CFG1,Legislación,0.00,0.00,
Pachuca de Soto,2019,CFG2,Justicia,729525.00,473670.13,
Pachuca de Soto,2019,CFG3,Coordinación de la Política de Gobierno,193171105.25,167477947.02,
Pachuca de Soto,2019,CFG4,Relaciones Exteriores,0.00,0.00,
Pachuca de Soto,2019,CFG5,Asuntos Financieros y Hacendarios,14641617.00,35936292.51,
Pachuca de Soto,2019,CFG6,Seguridad Nacional,0.00,0.00,
Pachuca de Soto,2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,150414516.58,148089465.56,
Pachuca de Soto,2019,CFG8,Otros Servicios Generales,191323202.75,217730997.75,
Pachuca de Soto,2019,CFDS,Desarrollo Social,241448993.46,337888637.67,
Pachuca de Soto,2019,CFDS1,Protección Ambiental,61558547.83,90141443.27,
Pachuca de Soto,2019,CFDS2,Vivienda y Servicios a la Comunidad,174458162.63,242444426.09,
Pachuca de Soto,2019,CFDS3,Salud,46200.00,31217.18,
Pachuca de Soto,2019,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",3735459.00,3465292.44,
Pachuca de Soto,2019,CFDS5,Educación,1357224.00,1348131.98,
Pachuca de Soto,2019,CFDS6,Protección Social,0.00,0.00,
Pachuca de Soto,2019,CFDS7,Otros Asuntos Sociales,293400.00,458126.71,
Pachuca de Soto,2019,CFDE,Desarrollo Económico,12493355.00,13096286.86,
Pachuca de Soto,2019,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",6503043.00,7959116.22,
Pachuca de Soto,2019,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,0.00,
Pachuca de Soto,2019,CFDE3,Combustibles y Energía,0.00,0.00,
Pachuca de Soto,2019,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Pachuca de Soto,2019,CFDE5,Transporte,0.00,0.00,
Pachuca de Soto,2019,CFDE6,Comunicaciones,0.00,0.00,
Pachuca de Soto,2019,CFDE7,Turismo,1383535.00,2035590.05,
Pachuca de Soto,2019,CFDE8,"Ciencia, Tecnología e Innovación",4606777.00,3101580.59,
Pachuca de Soto,2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Pachuca de Soto,2019,CFOA,Otras no Clasificadas en Funciones Anteriores,53250177.00,54240252.06,
Pachuca de Soto,2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0.00,0.00,
Pachuca de Soto,2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",53250177.00,54240252.06,
Pachuca de Soto,2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Pachuca de Soto,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Pachuca de Soto,2019,CFTOTAL,Total del gasto,857472492.04,974933549.56,
Puebla,2019,CFG,Gobierno,3186857443.00,2703368028.03,
Puebla,2019,CFG1,Legislación,0.00,0.00,
Puebla,2019,CFG2,Justicia,0.00,0.00,
Puebla,2019,CFG3,Coordinación de la Política de Gobierno,598846964.00,580022329.79,
Puebla,2019,CFG4,Relaciones Exteriores,0.00,0.00,
Puebla,2019,CFG5,Asuntos Financieros y Hacendarios,1769790068.00,1264487733.33,
Puebla,2019,CFG6,Seguridad Nacional,0.00,0.00,
Puebla,2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,750139917.00,733343019.75,
Puebla,2019,CFG8,Otros Servicios Generales,68080494.00,125514945.16,
Puebla,2019,CFDS,Desarrollo Social,1718551530.00,1834606420.19,
Puebla,2019,CFDS1,Protección Ambiental,368791454.00,372219815.69,
Puebla,2019,CFDS2,Vivienda y Servicios a la Comunidad,1154521728.00,1240712830.40,
Puebla,2019,CFDS3,Salud,0.00,0.00,
Puebla,2019,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",62305956.00,78897811.59,
Puebla,2019,CFDS5,Educación,0.00,0.00,
Puebla,2019,CFDS6,Protección Social,132932392.00,142775962.51,
Puebla,2019,CFDS7,Otros Asuntos Sociales,0.00,0.00,
Puebla,2019,CFDE,Desarrollo Económico,142723427.00,158996439.57,
Puebla,2019,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",47597661.00,57295796.75,
Puebla,2019,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,0.00,
Puebla,2019,CFDE3,Combustibles y Energía,0.00,0.00,
Puebla,2019,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Puebla,2019,CFDE5,Transporte,75893198.00,80048123.59,
Puebla,2019,CFDE6,Comunicaciones,0.00,0.00,
Puebla,2019,CFDE7,Turismo,19232568.00,19220249.26,
Puebla,2019,CFDE8,"Ciencia, Tecnología e Innovación",0.00,2432269.97,
Puebla,2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Puebla,2019,CFOA,Otras no Clasificadas en Funciones Anteriores,0.00,0.00,
Puebla,2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0.00,0.00,
Puebla,2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Puebla,2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Puebla,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Puebla,2019,CFTOTAL,Total del gasto,5048132400.00,4696970887.79,
Queretaro,2019,CFG,Gobierno,1778559660.75,2062412243.10,
Queretaro,2019,CFG1,Legislación,33445402.76,35255929.30,
Queretaro,2019,CFG2,Justicia,8353571.53,7890504.28,
Queretaro,2019,CFG3,Coordinación de la Política de Gobierno,368015664.09,419179201.87,
Queretaro,2019,CFG4,Relaciones Exteriores,0.00,0.00,
Queretaro,2019,CFG5,Asuntos Financieros y Hacendarios,254234680.40,232622709.81,
Queretaro,2019,CFG6,Seguridad Nacional,0.00,0.00,
Queretaro,2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,741363900.96,910618109.71,
Queretaro,2019,CFG8,Otros Servicios Generales,373146441.01,456845788.13,
Queretaro,2019,CFDS,Desarrollo Social,3301074372.19,3000158391.19,
Queretaro,2019,CFDS1,Protección Ambiental,6562468.06,107683316.68,
Queretaro,2019,CFDS2,Vivienda y Servicios a la Comunidad,2702191306.02,2020591427.04,
Queretaro,2019,CFDS3,Salud,0.00,0.00,
Queretaro,2019,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",2850000.00,34811518.33,
Queretaro,2019,CFDS5,Educación,0.00,49573490.36,
Queretaro,2019,CFDS6,Protección Social,589470598.11,787498638.78,
Queretaro,2019,CFDS7,Otros Asuntos Sociales,0.00,0.00,
Queretaro,2019,CFDE,Desarrollo Económico,84462540.52,212908636.48,
Queretaro,2019,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",73049031.99,111968011.74,
Queretaro,2019,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,0.00,
Queretaro,2019,CFDE3,Combustibles y Energía,0.00,0.00,
Queretaro,2019,CFDE4,"Minería, Manufacturas y Construcción",0.00,20559765.41,
Queretaro,2019,CFDE5,Transporte,0.00,0.00,
Queretaro,2019,CFDE6,Comunicaciones,0.00,0.00,
Queretaro,2019,CFDE7,Turismo,11413508.53,79618876.47,
Queretaro,2019,CFDE8,"Ciencia, Tecnología e Innovación",0.00,761982.86,
Queretaro,2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Queretaro,2019,CFOA,Otras no Clasificadas en Funciones Anteriores,0.00,91527260.05,
Queretaro,2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0.00,0.00,
Queretaro,2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Queretaro,2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Queretaro,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,91527260.05,
Queretaro,2019,CFTOTAL,Total del gasto,5164096573.46,5367006530.82,
Reynosa,2019,CFG,Gobierno,1921252784.00,1412836269.00,
Reynosa,2019,CFG1,Legislación,1921252784.00,1412836269.00,
Reynosa,2019,CFG2,Justicia,0.00,0.00,
Reynosa,2019,CFG3,Coordinación de la Política de Gobierno,0.00,0.00,
Reynosa,2019,CFG4,Relaciones Exteriores,0.00,0.00,
Reynosa,2019,CFG5,Asuntos Financieros y Hacendarios,0.00,0.00,
Reynosa,2019,CFG6,Seguridad Nacional,0.00,0.00,
Reynosa,2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,0.00,0.00,
Reynosa,2019,CFG8,Otros Servicios Generales,0.00,0.00,
Reynosa,2019,CFDS,Desarrollo Social,0.00,622594777.00,
Reynosa,2019,CFDS1,Protección Ambiental,0.00,5555773.00,
Reynosa,2019,CFDS2,Vivienda y Servicios a la Comunidad,0.00,591955778.00,
Reynosa,2019,CFDS3,Salud,0.00,0.00,
Reynosa,2019,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",0.00,14637754.00,
Reynosa,2019,CFDS5,Educación,0.00,769605.00,
Reynosa,2019,CFDS6,Protección Social,0.00,9675867.00,
Reynosa,2019,CFDS7,Otros Asuntos Sociales,0.00,0.00,
Reynosa,2019,CFDE,Desarrollo Económico,0.00,190950.00,
Reynosa,2019,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",0.00,0.00,
Reynosa,2019,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,0.00,
Reynosa,2019,CFDE3,Combustibles y Energía,0.00,0.00,
Reynosa,2019,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Reynosa,2019,CFDE5,Transporte,0.00,0.00,
Reynosa,2019,CFDE6,Comunicaciones,0.00,0.00,
Reynosa,2019,CFDE7,Turismo,0.00,190950.00,
Reynosa,2019,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,
Reynosa,2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Reynosa,2019,CFOA,Otras no Clasificadas en Funciones Anteriores,0.00,0.00,
Reynosa,2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0.00,0.00,
Reynosa,2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Reynosa,2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Reynosa,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Reynosa,2019,CFTOTAL,Total del gasto,1921252784.00,2035621996.00,
Saltillo,2019,CFG,Gobierno,1613249695.25,1453603387.08,
Saltillo,2019,CFG1,Legislación,0.00,0.00,
Saltillo,2019,CFG2,Justicia,2838186.37,3450355.02,
Saltillo,2019,CFG3,Coordinación de la Política de Gobierno,271333475.60,323672733.39,
Saltillo,2019,CFG4,Relaciones Exteriores,0.00,0.00,
Saltillo,2019,CFG5,Asuntos Financieros y Hacendarios,761842582.15,518972328.46,
Saltillo,2019,CFG6,Seguridad Nacional,0.00,0.00,
Saltillo,2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,577235451.13,607507970.21,
Saltillo,2019,CFG8,Otros Servicios Generales,0.00,0.00,
Saltillo,2019,CFDS,Desarrollo Social,1107741210.22,1405836695.71,
Saltillo,2019,CFDS1,Protección Ambiental,192556409.21,248054971.89,
Saltillo,2019,CFDS2,Vivienda y Servicios a la Comunidad,636596956.14,790913271.36,
Saltillo,2019,CFDS3,Salud,0.00,0.00,
Saltillo,2019,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",93417414.07,157166261.47,
Saltillo,2019,CFDS5,Educación,0.00,0.00,
Saltillo,2019,CFDS6,Protección Social,73698000.00,76020500.85,
Saltillo,2019,CFDS7,Otros Asuntos Sociales,111472430.80,133681690.14,
Saltillo,2019,CFDE,Desarrollo Económico,62503068.53,64102035.92,
Saltillo,2019,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",0.00,0.00,
Saltillo,2019,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",17542068.53,19484874.67,
Saltillo,2019,CFDE3,Combustibles y Energía,0.00,0.00,
Saltillo,2019,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Saltillo,2019,CFDE5,Transporte,33461000.04,32559139.06,
Saltillo,2019,CFDE6,Comunicaciones,0.00,0.00,
Saltillo,2019,CFDE7,Turismo,0.00,0.00,
Saltillo,2019,CFDE8,"Ciencia, Tecnología e Innovación",11499999.96,12058022.19,
Saltillo,2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Saltillo,2019,CFOA,Otras no Clasificadas en Funciones Anteriores,0.00,0.00,
Saltillo,2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0.00,0.00,
Saltillo,2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Saltillo,2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Saltillo,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Saltillo,2019,CFTOTAL,Total del gasto,2783493974.00,2923542118.71,
San Luis Potosi,2019,CFG,Gobierno,2885202128.00,2029839540.00,
San Luis Potosi,2019,CFG1,Legislación,0.00,0.00,
San Luis Potosi,2019,CFG2,Justicia,0.00,0.00,
San Luis Potosi,2019,CFG3,Coordinación de la Política de Gobierno,27121507.00,22710799.00,
San Luis Potosi,2019,CFG4,Relaciones Exteriores,0.00,0.00,
San Luis Potosi,2019,CFG5,Asuntos Financieros y Hacendarios,2261716758.00,1272276429.00,
San Luis Potosi,2019,CFG6,Seguridad Nacional,0.00,0.00,
San Luis Potosi,2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,517582461.00,488100843.00,
San Luis Potosi,2019,CFG8,Otros Servicios Generales,78781402.00,246751469.00,
San Luis Potosi,2019,CFDS,Desarrollo Social,125463490.00,879831569.00,
San Luis Potosi,2019,CFDS1,Protección Ambiental,54616958.00,312840487.00,
San Luis Potosi,2019,CFDS2,Vivienda y Servicios a la Comunidad,0.00,456625482.00,
San Luis Potosi,2019,CFDS3,Salud,0.00,0.00,
San Luis Potosi,2019,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",70846532.00,64650441.00,
San Luis Potosi,2019,CFDS5,Educación,0.00,14840826.00,
San Luis Potosi,2019,CFDS6,Protección Social,0.00,30874333.00,
San Luis Potosi,2019,CFDS7,Otros Asuntos Sociales,0.00,0.00,
San Luis Potosi,2019,CFDE,Desarrollo Económico,19898757.00,35980332.00,
San Luis Potosi,2019,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",0.00,0.00,
San Luis Potosi,2019,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,0.00,
San Luis Potosi,2019,CFDE3,Combustibles y Energía,0.00,0.00,
San Luis Potosi,2019,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
San Luis Potosi,2019,CFDE5,Transporte,0.00,0.00,
San Luis Potosi,2019,CFDE6,Comunicaciones,0.00,0.00,
San Luis Potosi,2019,CFDE7,Turismo,14637101.00,18907562.00,
San Luis Potosi,2019,CFDE8,"Ciencia, Tecnología e Innovación",5261656.00,17072770.00,
San Luis Potosi,2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
San Luis Potosi,2019,CFOA,Otras no Clasificadas en Funciones Anteriores,0.00,63331459.00,
San Luis Potosi,2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0.00,63331459.00,
San Luis Potosi,2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
San Luis Potosi,2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
San Luis Potosi,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
San Luis Potosi,2019,CFTOTAL,Total del gasto,3030564375.00,3008982900.00,
Tlaxcala,2019,CFG,Gobierno,140016697.34,183289134.03,
Tlaxcala,2019,CFG1,Legislación,0.00,0.00,
Tlaxcala,2019,CFG2,Justicia,14030712.51,10128744.67,
Tlaxcala,2019,CFG3,Coordinación de la Política de Gobierno,54909535.65,93902799.37,
Tlaxcala,2019,CFG4,Relaciones Exteriores,0.00,0.00,
Tlaxcala,2019,CFG5,Asuntos Financieros y Hacendarios,13164162.66,31441402.81,
Tlaxcala,2019,CFG6,Seguridad Nacional,0.00,0.00,
Tlaxcala,2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,57912286.52,47816187.18,
Tlaxcala,2019,CFG8,Otros Servicios Generales,0.00,0.00,
Tlaxcala,2019,CFDS,Desarrollo Social,86838029.83,182817469.08,
Tlaxcala,2019,CFDS1,Protección Ambiental,0.00,0.00,
Tlaxcala,2019,CFDS2,Vivienda y Servicios a la Comunidad,64449851.78,156463032.78,
Tlaxcala,2019,CFDS3,Salud,0.00,0.00,
Tlaxcala,2019,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",0.00,0.00,
Tlaxcala,2019,CFDS5,Educación,8342501.90,8793372.49,
Tlaxcala,2019,CFDS6,Protección Social,14045676.15,17561063.81,
Tlaxcala,2019,CFDS7,Otros Asuntos Sociales,0.00,0.00,
Tlaxcala,2019,CFDE,Desarrollo Económico,4035139.42,4428652.53,
Tlaxcala,2019,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",4035139.42,4428652.53,
Tlaxcala,2019,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,0.00,
Tlaxcala,2019,CFDE3,Combustibles y Energía,0.00,0.00,
Tlaxcala,2019,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Tlaxcala,2019,CFDE5,Transporte,0.00,0.00,
Tlaxcala,2019,CFDE6,Comunicaciones,0.00,0.00,
Tlaxcala,2019,CFDE7,Turismo,0.00,0.00,
Tlaxcala,2019,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,
Tlaxcala,2019,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Tlaxcala,2019,CFOA,Otras no Clasificadas en Funciones Anteriores,0.00,2570011.00,
Tlaxcala,2019,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0.00,2570011.00,
Tlaxcala,2019,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Tlaxcala,2019,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Tlaxcala,2019,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Tlaxcala,2019,CFTOTAL,Total del gasto,230889866.59,373105266.64,
Tecamac,2019,CFG,Gobierno,810638573.60,556799141.92,
Tecamac,2019,CFG1,Legislación,0.00,0.00,
Tecamac,2019,CFG2,Justicia,1739594.96,344540.37,
Tecamac,2019,CFG3,Coordinación de la Política de Gobierno,178099709.38,95751152.91,
Tecamac,2019,CFG4,Relaciones Exteriores,0.00,185435894.50,
Tecamac,2019,CFG5,Asuntos Financieros y Hacendarios,305952804.36,0.00,
Tecamac,2019,CFG6,Seguridad Nacional,0.00,264061813.19,
Tecamac,2019,CFG7,Asuntos de Orden Público y de Seguridad Interior,273310435.70,11205740.95,
Tecamac,2019,CFG8,Otros Servicios Generales,51536029.20,0.00,
Tecamac,2019,CFDS,Desarrollo Social,513820922.93,420263348.58,
Tecamac,2019,CFDS1,Protección Ambiental,65858732.57,117386460.32,
