Municipio,Año,Código,Activo,Concepto,Aprobado,Devengado,Observaciones
Cuernavaca,2021,CA15,x,SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE CUERNAVACA (SAPAC)  ,19937756.91,28539651.29,x
Cuernavaca,2021,CATOT,x,Total del gasto,1561876539,1553090277,x
Cuernavaca,2020,CA01,x,PRESIDENCIA MUNICIPAL  ,52074888.66,51752518.28,x
Cuernavaca,2020,CA02,x,SINDICATURA MUNICIPAL  ,16961923.74,18555158.73,x
Cuernavaca,2020,CA03,x,REGIDORES DEL AYUNTAMIENTO  ,26642233,26549177.67,x
Cuernavaca,2020,CA04,x,SECRETARÍA DEL AYUNTAMIENTO  ,47686801.88,40787637.48,x
Cuernavaca,2020,CA05,x,TESORERÍA MUNICIPAL  ,361288205.4,224733578.9,x
Cuernavaca,2020,CA06,x,CONTRALORÍA MUNICIPAL  ,9613993.56,7620197.8,x
Cuernavaca,2020,CA07,x,SECRETARÍA DE SEGURIDAD PÚBLICA  ,249082246.2,239276575,x
Cuernavaca,2020,CA08,x,SECRETARÍA DE DESARROLLO URBANO Y OBRAS PÚBLICAS  ,91680138.19,88824819.1,x
Cuernavaca,2020,CA09,x,SECRETARÍA DE DESARROLLO SUSTENTABLE Y SERVICIOS PÚBLICOS  ,321996838.5,379065923.1,x
Cuernavaca,2020,CA10,x,SECRETARÍA DE DESARROLLO ECONÓMICO Y TURISMO  ,49430770.28,45355747.03,x
Cuernavaca,2020,CA11,x,SECRETARÍA DE BIENESTAR SOCIAL Y VALORES  ,46813156.87,42262331.26,x
Cuernavaca,2020,CA12,x,CONSEJERÍA JURÍDICA  ,9659135.66,9109221.41,x
Cuernavaca,2020,CA13,x,SISTEMA MUNICIPAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA (DIF CUERNAVACA)  ,24992636.02,23000000,x
Cuernavaca,2020,CA14,x,SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE CUERNAVACA (SAPAC)  ,0,8121508.06,x
Cuernavaca,2020,CA15,x,SECRETARÍA DE ADMINISTRACIÓN  ,253953571,303798745.7,x
Cuernavaca,2019,CA16,x,PRESIDENCIA MUNICIPAL  ,53777671.96,55533134.21,x
Cuernavaca,2019,CA17,x,SINDICATURA MUNICIPAL  ,17155248.85,16086935.85,x
Cuernavaca,2019,CA18,x,REGIDORES DEL AYUNTAMIENTO  ,31625454.83,31932746.89,x
Cuernavaca,2019,CA19,x,SECRETARÍA DEL AYUNTAMIENTO  ,48432328.92,47638148.15,x
Cuernavaca,2019,CA20,x,TESORERÍA MUNICIPAL  ,333118546.7,194732046.7,x
Cuernavaca,2019,CA21,x,CONTRALORÍA MUNICIPAL  ,8829739.92,9585078.99,x
Cuernavaca,2019,CA22,x,SECRETARÍA DE SEGURIDAD PÚBLICA  ,264248790.7,321340954,x
Cuernavaca,2019,CA23,x,SECRETARÍA DE DESARROLLO URBANO Y OBRAS PÚBLICAS  ,121483361.7,96724534.56,x
Cuernavaca,2019,CA24,x,SECRETARÍA DE DESARROLLO SUSTENTABLE Y SERVICIOS PÚBLICOS  ,287921803.6,391975944.4,x
Cuernavaca,2019,CA25,x,SECRETARÍA DE DESARROLLO ECONÓMICO Y TURISMO  ,55144442.55,50955095.76,x
Cuernavaca,2019,CA26,x,SECRETARÍA DE BIENESTAR SOCIAL Y VALORES  ,48538901.6,51867177.53,x
Cuernavaca,2019,CA27,x,CONSEJERÍA JURÍDICA  ,10710110.35,9822801.18,x
Cuernavaca,2019,CA28,x,SISTEMA MUNICIPAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA (DIF CUERNAVACA)  ,24252958.44,23057919.06,x
Cuernavaca,2019,CA29,x,SECRETARÍA DE ADMINISTRACIÓN  ,256637178.9,281122570.8,x
Cuernavaca,2019,CATOT,x,Total del gasto,1561876539,1582375088,x
Cuernavaca,2018,CA01,x,PRESIDENCIA MUNICIPAL  ,28443551.86,20858900.97,x
Cuernavaca,2018,CA02,x,SINDICATURA MUNICIPAL  ,13145633.83,10789025.14,x
Cuernavaca,2018,CA03,x,REGIDORES DEL AYUNTAMIENTO  ,37239911.32,33304121.19,x
Cuernavaca,2018,CA04,x,SECRETARÍA DEL AYUNTAMIENTO  ,35763944.49,29520014,x
Cuernavaca,2018,CA05,x,TESORERÍA MUNICIPAL  ,496522245.3,479735072.3,x
Cuernavaca,2018,CA06,x,CONTRALORÍA MUNICIPAL  ,11631700.08,9077612.49,x
Cuernavaca,2018,CA07,x,SECRETARÍA DE SEGURIDAD CIUDADANA  ,241785835.7,230226631.9,x
Cuernavaca,2018,CA08,x,"SECRETARÍA DE INFRAESTRUCTURA URBANA, OBRAS Y SERVICIOS PÚBLICOS  ",295173744.3,370615388.7,x
Cuernavaca,2018,CA09,x,SECRETARÍA DE DESARROLLO SUSTENTABLE  ,35429627,34115283.54,x
Cuernavaca,2018,CA10,x,SECRETARÍA DE TURISMO Y DESARROLLO ECONÓMICO  ,49270170.25,52231166.93,x
Cuernavaca,2018,CA11,x,SECRETARÍA DE DESARROLLO SOCIAL  ,43625035.73,39403754.31,x
Cuernavaca,2018,CA12,x,SECRETARÍA DE ASUNTOS JURÍDICOS  ,9044708.98,10485872.02,x
Cuernavaca,2018,CA13,x,COORDINACIÓN GENERAL DE DIFUSIÓN Y COMUNICACIÓN SOCIAL  ,22908214.14,27628357.27,x
Cuernavaca,2018,CA14,x,SISTEMA MUNICIPAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA (DIF CUERNAVACA)  ,23961504.08,23961504.08,x
Cuernavaca,2018,CA15,x,SECRETARÍA TÉCNICA DE LA PRESIDENCIA  ,2725594.86,1969083,x
Cuernavaca,2018,CATOT,x,Total del gasto,1346671422,1373921788,x
Culiacan,2021,CA01,x,ADMINISTRACION DEL CENTRO CIVICO CONSTITUCION,7586692.35,6800017.87,x
Culiacan,2021,CA02,x,ADMINISTRACION DEL CENTRO DEPORTIVO DEL PARQUE MPAL REVOLUCION,3144838.61,3235576.22,x
Culiacan,2021,CA03,x,ADMINISTRACIÓN DEL POLIDEPORTIVO VALLE ALTO,0,329725.89,x
Culiacan,2021,CA04,x,ADQUISICIONES,9530000,61290964.15,x
Culiacan,2021,CA05,x,CENTRO MUNICIPAL DE NEGOCIOS,3271339.06,2405315.39,x
Culiacan,2021,CA06,x,COMANDANCIA DE AGUARUTO,2868526.55,2230429.15,x
Culiacan,2021,CA07,x,COMANDANCIA DE BAILA,1381578.39,928220,x
Culiacan,2021,CA08,x,COMANDANCIA DE COSTA RICA,14379756.11,13030629.05,x
Culiacan,2021,CA09,x,COMANDANCIA DE CULIACANCITO,1840341.78,1566229.39,x
Culiacan,2021,CA10,x,COMANDANCIA DE EL SALADO,2617807.47,2393605.45,x
Culiacan,2021,CA11,x,COMANDANCIA DE ELDORADO,9422783.86,6292984.4,x
Culiacan,2021,CA12,x,COMANDANCIA DE EMILIANO ZAPATA,1894791.79,1561543.33,x
Culiacan,2021,CA13,x,COMANDANCIA DE HIGUERAS DE ABUYA,2053926.38,1850888.99,x
Culiacan,2021,CA14,x,COMANDANCIA DE IMALA,3161841.12,3157966.28,x
Culiacan,2021,CA15,x,COMANDANCIA DE JESUS MARIA,1948382.37,1775179.43,x
Culiacan,2021,CA16,x,COMANDANCIA DE LAS TAPIAS,3183339.47,2610736.92,x
Culiacan,2021,CA17,x,COMANDANCIA DE QUILA,7269670.67,6975148.08,x
Culiacan,2021,CA18,x,COMANDANCIA DE SAN LORENZO,2266743.25,1937134.09,x
Culiacan,2021,CA19,x,COMANDANCIA DE SANALONA,3702375.11,3420585.31,x
Culiacan,2021,CA20,x,COMANDANCIA DE TACUICHAMONA,2480624.33,1393960.75,x
Culiacan,2021,CA21,x,COMANDANCIA DE TEPUCHE,1282526.79,672127.71,x
Culiacan,2021,CA22,x,COMANDANCIA DE VILLA A. LOPEZ MATEOS,2136535.66,2007753.89,x
Culiacan,2021,CA23,x,CONSEJO MUNICIPAL DE SEGURIDAD PUBLICA,0.01,2750036.9,x
Culiacan,2021,CA24,x,CONSEJO MUNICIPAL PARA PREVENIR Y ATENDER LA VIOLENCIA INTRAFAMILIAR,7484948.88,5918704,x
Culiacan,2021,CA25,x,CONSTRUCCIONES,92003633.99,84942813.49,x
Culiacan,2021,CA26,x,COORD DE ESTRATEGIA Y MEDIOS DIGITALES,548866.29,209646.56,x
Culiacan,2021,CA27,x,COORD GRAL DEL CENTRO HISTORICO Y COMERCIAL,333241.9,181410.38,x
Culiacan,2021,CA28,x,COORD PARA DESARROLLO SUSTENTABLE DE PARQUES PUB,188112.19,0,x
Culiacan,2021,CA29,x,COORDINACION ADMINISTRATIVA,25355855.09,25524610.07,x
Culiacan,2021,CA30,x,COORDINACION ADMINISTRATIVA DEL DESPACHO,561224.62,221680.19,x
Culiacan,2021,CA31,x,COORDINACIÓN DE ASESORÍA  Y ATENCIÓN EN MATERIA DE DERECHOS HUMANOS,0,0,x
Culiacan,2021,CA32,x,COORDINACION DE CALIFICACION DE INFRACCIONES,3276171.49,3252243.42,x
Culiacan,2021,CA33,x,COORDINACION DEL TRIBUNAL DE BARANDILLA,7373079.92,9291439.6,x
Culiacan,2021,CA34,x,COORDINACION GENERAL DE DESARROLLO TECNOLOGICO,13600700.31,13192430.96,x
Culiacan,2021,CA35,x,COORDINACION GENERAL MUNICIPAL DE EDUCACION,4122919.44,4463514.73,x
Culiacan,2021,CA36,x,COORDINACION GENERAL MUNICIPAL DE SALUD,18798901.11,18377160.29,x
Culiacan,2021,CA37,x,COORDINACION GRAL DE COMUNICACIÓN SOCIAL,17945170.81,26419864.24,x
Culiacan,2021,CA38,x,COORDINACION JURIDICA,1585799.68,1679345.64,x
Culiacan,2021,CA39,x,DELEGACION NORTE,1888214.39,2190761.24,x
Culiacan,2021,CA40,x,DELEGACION SUR,3100516.54,2445861.43,x
Culiacan,2021,CA41,x,DEPARTAMENTO DE FISCALIZACION Y EJECUCION,8849329.58,7944875.03,x
Culiacan,2021,CA42,x,DEPARTAMENTO DE PLANEACION Y EJECUCION DE PROGRAMAS PARA EL MANTENIMIENTO Y MEJOR UTILIZACION DE VIALIDADES,11853056.04,9574027.86,x
Culiacan,2021,CA43,x,DEPTO ADMINISTRATIVO,269576.54,388749.91,x
Culiacan,2021,CA44,x,DEPTO DE AREAS VERDES,1292732.05,642299.23,x
Culiacan,2021,CA45,x,DEPTO DE ATENCION CIUDADANA,1387448.64,1378545.55,x
Culiacan,2021,CA46,x,DEPTO DE CAPACITACION Y SELECCIÓN DE PERSONAL,2051554.18,3253942.1,x
Culiacan,2021,CA47,x,DEPTO DE CONSERVACION AMBIENTAL,255590.83,244070.26,x
Culiacan,2021,CA48,x,DEPTO DE CONTROL Y SUPERVICION DE LA EDIFICACION,4869209.87,4078008.15,x
Culiacan,2021,CA49,x,DEPTO DE FRACCIONAMIENTOS Y USOS DEL SUELO,4701715.69,4655621.03,x
Culiacan,2021,CA50,x,DEPTO DE MERCADOS Y COMERCIO EN LA VIA PÚBLICA,3360250.92,3374368.62,x
Culiacan,2021,CA51,x,DEPTO DE PROGRAMAS ESPECIALES,255542.82,107391.25,x
Culiacan,2021,CA52,x,DEPTO DE PROGRAMAS OPERATIVOS,2623358.12,1077138.49,x
Culiacan,2021,CA53,x,DEPTO DE PROMOCION TURISTICA,305511.89,299208.78,x
Culiacan,2021,CA54,x,DEPTO DE PROTECCION AL AMBIENTE,206268.2,296754.25,x
Culiacan,2021,CA55,x,DEPTO DE PROYECTOS,922039.08,552510.3,x
Culiacan,2021,CA56,x,DEPTO DE REGISTRO Y CONTROL DE PERSONAL,4684691.39,4493021.66,x
Culiacan,2021,CA57,x,DEPTO OPERATIVO,741595.88,572397.7,x
Culiacan,2021,CA58,x,DEPTO. DE APOYO REGLAMENTARIO,806962.55,779675.09,x
Culiacan,2021,CA59,x,DEPTO. DE ATENCIÓN A INSTANCIAS FISCALIZADORAS,0,582886.68,x
Culiacan,2021,CA60,x,DEPTO. DE ATENCION A OBRA PUBLICA EN COLONIAS,387626.47,366312.4,x
Culiacan,2021,CA61,x,DEPTO. DE ATENCION AL CONTRIBUYENTE Y CONTROL DE RECAUDACION,7148734.22,6597411.36,x
Culiacan,2021,CA62,x,DEPTO. DE COMPRAS Y ADQUISICIONES,3037250.18,3396718.84,x
Culiacan,2021,CA63,x,DEPTO. DE COMUNICACIÓN INTERNA,0,172986.22,x
Culiacan,2021,CA64,x,DEPTO. DE DE RIEGO Y VIVIEROS,32504079.8,32371843.04,x
Culiacan,2021,CA65,x,DEPTO. DE DESARROLLO RURAL,1634506.53,1585908.22,x
Culiacan,2021,CA66,x,DEPTO. DE EDUCACION VIAL,5072226.52,4660305.64,x
Culiacan,2021,CA67,x,DEPTO. DE ESTRATEGIAS PREVENTIVAS DE ACCIDENTES VIALES,0,0,x
Culiacan,2021,CA68,x,DEPTO. DE EVALUACIÓN Y ESTADISTICA,0,0,x
Culiacan,2021,CA69,x,DEPTO. DE EVENTOS CIVICOS Y ESPECIALES,509382.36,601330.18,x
Culiacan,2021,CA70,x,DEPTO. DE FACT. DE PROY. PROD. EN ZONAS MARG.,0,252516.52,x
Culiacan,2021,CA71,x,DEPTO. DE FOMENTO ACUICOLA,0,0,x
Culiacan,2021,CA72,x,DEPTO. DE FOMENTO PESQUERO Y AGUAS INTERIORES,0,0,x
Culiacan,2021,CA73,x,DEPTO. DE GESTIONES,0,160857.22,x
Culiacan,2021,CA74,x,DEPTO. DE INSPECCIÓN DE CONSTRUCCIONES Y MEDIO AMBIENTE,0,28785.64,x
Culiacan,2021,CA75,x,DEPTO. DE INVESTIGACIÓN Y SUSTENTABILIDAD,0,0,x
Culiacan,2021,CA76,x,DEPTO. DE MEDIACIÓN Y CONCILIACIÓN,0,0,x
Culiacan,2021,CA77,x,DEPTO. DE OPERACIÓN Y CONTROL VIAL,0,1124783.68,x
Culiacan,2021,CA78,x,DEPTO. DE PANTEONES,0,3216250.53,x
Culiacan,2021,CA79,x,DEPTO. DE PARTICIPACION COMUNITARIA,4465520.85,3780750.78,x
Culiacan,2021,CA80,x,DEPTO. DE PLANEACION Y PROGRAMACION,794311.2,757892.16,x
Culiacan,2021,CA81,x,DEPTO. DE PREVENCION,7639073.94,7161134.39,x
Culiacan,2021,CA82,x,DEPTO. DE PROTECCIÓN Y FOMENTO A LA APICULTURA,0,0,x
Culiacan,2021,CA83,x,DEPTO. DE PROYECTOS Y ESTRATEGIAS DE TRANSPORTE,0,0,x
Culiacan,2021,CA84,x,DEPTO. DE SEGUIMIENTO Y EJECUCION DE ACUERDOS,351888.02,370474.78,x
Culiacan,2021,CA85,x,DEPTO. DE SINDICATURAS,652655.87,508254.11,x
Culiacan,2021,CA86,x,DEPTO. DE SISTEMAS,0,0,x
Culiacan,2021,CA87,x,DEPTO. DE TALLER DE SEÑALAMIENTOS VIALES,0,0,x
Culiacan,2021,CA88,x,DEPTO. DE TRATAMIENTO Y DISPOSICIÓN FINAL DE RESIDUOS,0,138239.45,x
Culiacan,2021,CA89,x,DEPTO. DE VALIDACION DOCUMENTAL Y PROGRAMACION DE PAGOS,3327007.78,2668239.52,x
Culiacan,2021,CA90,x,DEPTO. JURIDICO,0,109433.55,x
Culiacan,2021,CA91,x,DEPTO. SE SERVICIOS INTERNOS,10241345.38,11440970.1,x
Culiacan,2021,CA92,x,DEPTO.DE  DICTAMENES,676760.6,660440.13,x
Culiacan,2021,CA93,x,DEUDA PUBLICA,75413899.52,0,x
Culiacan,2021,CA94,x,DIR DE EFICIENCIA ENERGETICA Y OPTIMIZACION DE REC,2285342.27,3209487.9,x
Culiacan,2021,CA95,x,DIRECCION DE ALUMBRADO PUBLICO,187380867.3,220887347.7,x
Culiacan,2021,CA96,x,DIRECCION DE ASEO Y LIMPIA,279509501,291122890.8,x
Culiacan,2021,CA97,x,DIRECCION DE ASUNTOS DE CABILDO,4128959.54,4435620.85,x
Culiacan,2021,CA98,x,DIRECCION DE ASUNTOS JURIDICOS,5930416.21,6218270.22,x
Culiacan,2021,CA99,x,DIRECCION DE ATENCION A COLONIAS,8950008.8,7040006.27,x
Culiacan,2021,CA100,x,DIRECCION DE CENTROS DE BARRIO,12885042.82,15111749.19,x
Culiacan,2021,CA101,x,DIRECCIÓN DE CENTROS DEPORTIVOS Y RECREATIVOS,0,516839.78,x
Culiacan,2021,CA102,x,DIRECCION DE CONTRALORIA SOCIAL,4410739.11,3897203.67,x
Culiacan,2021,CA103,x,DIRECCION DE DEFENSA JURIDICA,92177268.03,39169111.21,x
Culiacan,2021,CA104,x,DIRECCION DE DESARROLLO REGIONAL,7317086.62,7344939.49,x
Culiacan,2021,CA105,x,DIRECCION DE DESARROLLO URBANO Y ECOLOGIA,10763797,11034804.28,x
Culiacan,2021,CA106,x,DIRECCION DE EGRESOS Y PRESUPUESTO,4932936.22,4628490.51,x
Culiacan,2021,CA107,x,DIRECCION DE ENLACE CON SINDICATURAS,7080288.53,6229374.38,x
Culiacan,2021,CA108,x,DIRECCION DE INGRESOS,39640193.59,60360024.59,x
Culiacan,2021,CA109,x,DIRECCION DE INVERSIONES Y GESTION DE FONDOS GUBER,2147894.1,3056323.94,x
Culiacan,2021,CA110,x,DIRECCION DE LA FUNCION PUBLICA,6042295.42,7080390.74,x
Culiacan,2021,CA111,x,DIRECCIÓN DE MEJORA REGULATORIA Y GESTIÓN EMPRESARIAL,0,681698.56,x
Culiacan,2021,CA112,x,DIRECCION DE NORMATIVIDAD Y ASESORIA,2193192.3,1911270.72,x
Culiacan,2021,CA113,x,DIRECCION DE OBRAS PUBLICAS,24372103.51,44548743.24,x
Culiacan,2021,CA114,x,"DIRECCION DE PARQUES, JARDINES Y PANTEONES",170719754.7,161123302.6,x
Culiacan,2021,CA115,x,DIRECCIÓN DE PESCA Y ACUACULTURA,0,487808.66,x
Culiacan,2021,CA116,x,DIRECCION DE POLICIA MUNICIPAL UNIDAD DE VIALIDAD Y TRANSITO,9914706.85,9864399.8,x
Culiacan,2021,CA117,x,DIRECCION DE POLICIA MUNICIPAL UNIDAD PREVENTIVA,6792426.98,4322507.48,x
Culiacan,2021,CA118,x,DIRECCION DE RECURSOS HUMANOS,17380064.8,20316730.57,x
Culiacan,2021,CA119,x,DIRECCION DE RECURSOS MATERIALES Y SERVICIOS,5664921.34,4602073.42,x
Culiacan,2021,CA120,x,DIRECCION DE RESPONSABILIDADES ADMINISTRATIVAS,2218868.58,1911781.73,x
Culiacan,2021,CA121,x,DIRECCION DE TALLER MPAL,18829144.18,33475604.23,x
Culiacan,2021,CA122,x,DIRECCION DEL PARQUE LAS RIVERAS,1972313.01,5674913.34,x
Culiacan,2021,CA123,x,DIRECCION GENERAL DE TURISMO,6057903.72,5081367.82,x
Culiacan,2021,CA124,x,ENLACE FORTASEG,1752236.97,2009952.46,x
Culiacan,2021,CA125,x,GERENCIA MUNICIPAL DE OBRAS Y SERVICIOS PUBLICOS,22036648.97,5084874.85,x
Culiacan,2021,CA126,x,INSTITUTO MUNICIPAL DE CULTURA,0,585080,x
Culiacan,2021,CA127,x,INSTITUTO MUNICIPAL DE LA JUVENTUD,0,0,x
Culiacan,2021,CA128,x,INSTITUTO MUNICIPAL DE LA MUJER,0,0,x
Culiacan,2021,CA129,x,JUNTA MUNICIPAL DE RECLUTAMIENTO,1626069.86,1961582.19,x
Culiacan,2021,CA130,x,MESA CIVIL Y CONVENIOS,565310.67,527960.78,x
Culiacan,2021,CA131,x,MESA DE AMPARO Y CONTENCIOSOADMINISTRATIVO,2525851.18,2543987.5,x
Culiacan,2021,CA132,x,MESA PENAL Y LABORAL,2236592.68,2031127.37,x
Culiacan,2021,CA133,x,OFICIALIA MAYOR,15700614.29,14296283.01,x
Culiacan,2021,CA134,x,ORGANO INTERNO DE CONTROL,3611822.11,4346627.42,x
Culiacan,2021,CA135,x,PRESIDENCIA MUNICIPAL (SRIA.PARTICULAR),7244832.5,7027724.53,x
Culiacan,2021,CA136,x,RECURSOS FEDERALES,249922790.1,281526425.5,x
Culiacan,2021,CA137,x,REGIDORES,26366174.21,23785856.95,x
Culiacan,2021,CA138,x,S.T.A.S.A.C,350147799.5,326155055.5,x
Culiacan,2021,CA139,x,SECRETARIA DE DESARROLLO ECONOMICO MUNICIPAL,8546666.51,6086297.95,x
Culiacan,2021,CA140,x,SECRETARIA DE DESARROLLO SOCIAL,8006201.44,7642872.1,x
Culiacan,2021,CA141,x,SECRETARIA DE INVERSIONES Y ASESORIA,4563755.07,4129671.65,x
Culiacan,2021,CA142,x,SECRETARIA DE LA PRESIDENCIA,7461632.67,6921855.85,x
Culiacan,2021,CA143,x,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO,14134039.35,28660599.67,x
Culiacan,2021,CA144,x,SECRETARIA DEL AYUNTAMIENTO,12487306.99,10584694.3,x
Culiacan,2021,CA145,x,SECRETARIA TECNICA Y DE GESTION,1472740.42,819574.3,x
Culiacan,2021,CA146,x,SINDICATURA DE AGUARUTO,8438365.15,8038964.29,x
Culiacan,2021,CA147,x,SINDICATURA DE BAILA,5290427.99,4773511.22,x
Culiacan,2021,CA148,x,SINDICATURA DE COSTA RICA,28878063.07,26686076.05,x
Culiacan,2021,CA149,x,SINDICATURA DE CULIACANCITO,7855510.84,7516328.66,x
Culiacan,2021,CA150,x,SINDICATURA DE EL SALADO,6123551.26,5033972.94,x
Culiacan,2021,CA151,x,SINDICATURA DE ELDORADO,29233104.75,26250920.38,x
Culiacan,2021,CA152,x,SINDICATURA DE EMILIANO ZAPATA,7738890.41,7712307.08,x
Culiacan,2021,CA153,x,SINDICATURA DE HIGUERAS DE ABUYA,3955032.63,3504688.77,x
Culiacan,2021,CA154,x,SINDICATURA DE IMALA,3043374.42,3011022.2,x
Culiacan,2021,CA155,x,SINDICATURA DE JESUS MARIA,3669070.66,3548157.06,x
Culiacan,2021,CA156,x,SINDICATURA DE LAS TAPIAS,4709835.14,3497197.06,x
Culiacan,2021,CA157,x,SINDICATURA DE QUILA,18256398.54,16604619.36,x
Culiacan,2021,CA158,x,SINDICATURA DE SAN LORENZO,3035854.96,2817186.76,x
Culiacan,2021,CA159,x,SINDICATURA DE SANALONA,3662458.2,3735010.6,x
Culiacan,2021,CA160,x,SINDICATURA DE TACUICHAMONA,4126292.02,4217334.57,x
Culiacan,2021,CA161,x,SINDICATURA DE TEPUCHE,4525723.03,4512514.02,x
Culiacan,2021,CA162,x,SINDICATURA DE VILLA A. LOPEZ MATEOS,6680812.57,6020037.22,x
Culiacan,2021,CA163,x,SINDICO PROCURADOR,3520491.25,2953692.1,x
Culiacan,2021,CA164,x,"SIST DE PROTECC DE DERECHOS DE NIÑAS, NIÑOS Y ADOL",2843592.59,2908897.57,x
Culiacan,2021,CA165,x,SRIA. TECNICA Y DE GESTION DEL SINDICO PROCURADOR,305880.7,116097.61,x
Culiacan,2021,CA166,x,SUBDIRECCION DE CONTROL URBANO,0,281912.4,x
Culiacan,2021,CA167,x,SUBDIRECCION DEL MEDIO AMBIENTE Y RECURSOS NATURALES,1648837.45,1431588.19,x
Culiacan,2021,CA168,x,SUBDIRECCION OPERATIVA,178567195.7,180259731.8,x
Culiacan,2021,CA169,x,SUBDIRECCION OPERATIVA,444055174,513261856.1,x
Culiacan,2021,CA170,x,SUBGERENCIA DE SERVICIOS PUBLICOS Y MANTENIMIENTO DE INFRAESTRUCTURA,15563000.99,15753132.38,x
Culiacan,2021,CA171,x,SUBSIDIOS Y TRANSFERENCIAS,52397602.45,40825892.85,x
Culiacan,2021,CA172,x,TESORERIA MUNICIPAL,66741903.56,69240842.56,x
Culiacan,2021,CA173,x,U DE BANCO DE PROYECTOS ESTRATEGICOS Y EVALUACION,32222.94,0,x
Culiacan,2021,CA174,x,U DE CONSERVACION Y MANTENIMIENTO DE INFRAESTRUCTURA MPAL,97212279.19,133086878.4,x
Culiacan,2021,CA175,x,U DE DRENAJES PLUVIALES,0,535562.12,x
Culiacan,2021,CA176,x,U DE EVALUACION Y SEGUIMIENTO,4410.84,2215.06,x
Culiacan,2021,CA177,x,U DE SUPERVISION DE CONSTRUCCION DE INFRAESTRUCTURA MPAL,5282442.68,5241078.27,x
Culiacan,2021,CA178,x,U. DE ADMINISTRACION DE LA INFORMACION,0,127381.22,x
Culiacan,2021,CA179,x,UNIDA DE PLANEACION Y CONTROL PRESUPUESTAL,2111104.47,2314848.31,x
Culiacan,2021,CA180,x,UNIDAD DE ANALISIS,15752.86,0,x
Culiacan,2021,CA181,x,UNIDAD DE APOYO Y FOMENTO A MIPYMES,478616.85,540282.16,x
Culiacan,2021,CA182,x,UNIDAD DE ASESORÍA JURÍDICA A SERVIDORES PÚBLICOS,0,7808.33,x
Culiacan,2021,CA183,x,UNIDAD DE AUDITORIA SOCIAL,218552.87,223945.16,x
Culiacan,2021,CA184,x,UNIDAD DE AUDITORIA Y CONTROL,8705440.47,7411425.73,x
Culiacan,2021,CA185,x,UNIDAD DE BIENES MUNICIPALES,3493455.25,3888708.54,x
Culiacan,2021,CA186,x,UNIDAD DE CABILDO ABIERTO,245552.68,472452.99,x
Culiacan,2021,CA187,x,UNIDAD DE COMITÉ SOCIAL,335986.26,392308.7,x
Culiacan,2021,CA188,x,UNIDAD DE COMUNICACIÓN SOCIAL,261452.28,181089.28,x
Culiacan,2021,CA189,x,UNIDAD DE CONTABILIDAD,5861963.19,5443020.82,x
Culiacan,2021,CA190,x,UNIDAD DE DENUNCIAS E INVESTIGACIONES,1682910.07,1977192.93,x
Culiacan,2021,CA191,x,UNIDAD DE EVALUACION TECNICA,6168859.1,5720113.52,x
Culiacan,2021,CA192,x,UNIDAD DE EVOLUCIÓN PATRIMONIAL,2225862.63,2249937.72,x
Culiacan,2021,CA193,x,UNIDAD DE INNOVACION Y POLITICAS PUBLICAS,283434.1,297836.9,x
Culiacan,2021,CA194,x,UNIDAD DE INSPECCION Y VIGILANCIA,23604644.62,23233870.39,x
Culiacan,2021,CA195,x,UNIDAD DE PERMISOS Y LICENCIAS,2345100.18,2093282.37,x
Culiacan,2021,CA196,x,UNIDAD DE PROFESIONALIZACION,1076261.27,1217455.73,x
Culiacan,2021,CA197,x,UNIDAD DE PROFESIONALIZACIÓN,8255.88,0,x
Culiacan,2021,CA198,x,UNIDAD DE PROYECTOS ESTRATEGICOS,16459.99,0,x
Culiacan,2021,CA199,x,UNIDAD DE RECAUDACION DE INGRESOS DIVERSOS,2767601.25,2640637.57,x
Culiacan,2021,CA200,x,UNIDAD DE RECAUDACION DEL IMPUESTO PREDIAL,5309888.94,4909733.58,x
Culiacan,2021,CA201,x,UNIDAD DE REGULACION,5502435.37,4998847.31,x
Culiacan,2021,CA202,x,UNIDAD DE REGULARIZACIÓN DE BIENES MUNICIPALES,2084042.04,1970532.09,x
Culiacan,2021,CA203,x,UNIDAD DE RESOLUCIONES Y SEGUIMIENTO,235009.02,189845.73,x
Culiacan,2021,CA204,x,UNIDAD DE SISTEMAS ADMINISTRATIVOS,1305505.83,1482807.17,x
Culiacan,2021,CA205,x,UNIDAD DE SUBSTANCIACION DE PROCEDIMIENTOS,264998.32,288093.15,x
Culiacan,2021,CA206,x,UNIDAD DE TESORERÍA,1879928.56,1556721.9,x
Culiacan,2021,CA207,x,UNIDAD DE TRANSPARENCIA,3142983.19,3093221.16,x
Culiacan,2021,CA208,x,UNIDAD DE VINCULACION Y CAPACITACION,983328.81,952080.37,x
Culiacan,2021,CA209,x,UNIDAD DEL CENTRO DE EMERGENCIAS ,252002.1,272868.8,x
Culiacan,2021,CA210,x,UNIDAD DEL CENTRO DE EMERGENCIAS Y RESPUESTA INMEDIATA ,8322046.06,7956916.53,x
